,text,inputs,prediction,prediction_agent,annotation,annotation_agent,vectors,multi_label,explanation,id,metadata,status,event_timestamp,metrics
91,"""I'm in love with a man. ""What?"" I'm in love with a man. A man called God. Does that make me gay? Am I ""gay for God""? -Charlie","{'text': '""I\'m in love with a man. ""What?"" I\'m in love with a man. A man called God. Does that make me gay? Am I ""gay for God""? -Charlie'}",,,3 (neutral),admin,,False,,4592,,Validated,2023-09-26 08:34:04.395695,{'text_length': 126}
92,"#JLSPHABET Q - queer, R - rly gay and shit, S - SHIT!!, T - twats, U - unbelievably shit, V - very crap :), W - wankers, Y - yuck, Z - zebra","{'text': '#JLSPHABET Q - queer, R - rly gay and shit, S - SHIT!!, T - twats, U - unbelievably shit, V - very crap :), W - wankers, Y - yuck, Z - zebra'}",,,3 (neutral),admin,,False,,4593,,Validated,2023-09-26 08:34:04.395761,{'text_length': 140}
93,"god was like ""fuck it let's give lgbt star wars stans what they want"" and that's why solo: a star wars story exists. for the gays.","{'text': 'god was like ""fuck it let\'s give lgbt star wars stans what they want"" and that\'s why solo: a star wars story exists. for the gays.'}",,,2 (positive/supportive),admin,,False,,4594,,Validated,2023-09-26 08:34:04.395827,{'text_length': 130}
94,anyway back to the lesbians,{'text': 'anyway back to the lesbians'},,,3 (neutral),admin,,False,,4595,,Validated,2023-09-26 08:34:04.395892,{'text_length': 27}
95,We've made America more American by repealing #DADT &amp; lifting the #trans #military ban. - @NancyPelosi #LGBT,"{'text': ""We've made America more American by repealing #DADT &amp; lifting the #trans #military ban. - @NancyPelosi #LGBT""}",,,1 (extremely positive/supportive),admin,,False,,4596,,Validated,2023-09-26 08:34:04.395957,{'text_length': 112}
96,"As an asexual human, I usually play sexless characters; even my Bard is chaste, as he’s loyal to a long-lost love. But for my next character I'm challenging myself by playing an openly flirtatious young woman. Surely if I can imagine myself as a dragonman I can imagine this?
#DnD","{'text': ""As an asexual human, I usually play sexless characters; even my Bard is chaste, as he’s loyal to a long-lost love. But for my next character I'm challenging myself by playing an openly flirtatious young woman. Surely if I can imagine myself as a dragonman I can imagine this?\n#DnD""}",,,2 (positive/supportive),admin,,False,,4597,,Validated,2023-09-26 08:34:04.396023,{'text_length': 280}
97,I woke up realizing that I won't be surprised if I become an asexual person in the future,"{'text': ""I woke up realizing that I won't be surprised if I become an asexual person in the future""}",,,3 (neutral),admin,,False,,4598,,Validated,2023-09-26 08:34:04.396088,{'text_length': 89}
98,IGNORE THIS IF UR TIRED OF SEEING ASEXUAL LGBT DRAMA but aroaces are ruining pride month for me they wont stop complaining and ive just seen nothing but drama and shit like can yall just let lgbt+ ppl enjoy their pride without acting oppressed y’all really dont care about lgbt+,{'text': 'IGNORE THIS IF UR TIRED OF SEEING ASEXUAL LGBT DRAMA but aroaces are ruining pride month for me they wont stop complaining and ive just seen nothing but drama and shit like can yall just let lgbt+ ppl enjoy their pride without acting oppressed y’all really dont care about lgbt+'},,,4 (hateful/unsupportive),admin,,False,,4599,,Validated,2023-09-26 08:34:04.396153,{'text_length': 278}
99,"If people have a problem with gay people flaunting their sexuality in their underwear at Pride, then don't come. Pride is a place for people to be who they are; underwear or no underwear. 👋🏽","{'text': ""If people have a problem with gay people flaunting their sexuality in their underwear at Pride, then don't come. Pride is a place for people to be who they are; underwear or no underwear. 👋🏽""}",,,2 (positive/supportive),admin,,False,,4600,,Validated,2023-09-26 08:34:04.396220,{'text_length': 190}
100,oh shit there's an intersex character on faking it :-0!!!,"{'text': ""oh shit there's an intersex character on faking it :-0!!!""}",,,2 (positive/supportive),admin,,False,,4601,,Validated,2023-09-26 08:34:04.396327,{'text_length': 57}
101,"at school i was kinda quiet about being lgbt and i didnt tell people i write songs n stuff but now im at college im like WHADDUP HOMOS, ITS ME. THE GAY. THE GIRL WHO LIKES GIRLS. WHO ALSO WRITES SONGS. ABOUT BEING GAY.","{'text': 'at school i was kinda quiet about being lgbt and i didnt tell people i write songs n stuff but now im at college im like WHADDUP HOMOS, ITS ME. THE GAY. THE GIRL WHO LIKES GIRLS. WHO ALSO WRITES SONGS. ABOUT BEING GAY.'}",,,1 (extremely positive/supportive),admin,,False,,4602,,Validated,2023-09-26 08:34:04.396404,{'text_length': 218}
102,"Boutta go to creek, I'm about as ready as the fuckin trans Siberian orchestra before a show","{'text': ""Boutta go to creek, I'm about as ready as the fuckin trans Siberian orchestra before a show""}",,,3 (neutral),admin,,False,,4603,,Validated,2023-09-26 08:34:04.396473,{'text_length': 91}
103,Fuck girls. I wish I was asexual at this point.,{'text': 'Fuck girls. I wish I was asexual at this point.'},,,4 (hateful/unsupportive),admin,,False,,4604,,Validated,2023-09-26 08:34:04.396540,{'text_length': 47}
104,"Me: h-
Liam stans: YOU HATE LIAM BECAUSE HE DEBUNKED YOUR DEAD SHIP?HES NOT HOMOPHOBIC! HE WAS IN A GAY MAGAZINE! WHY WOULD A GAY MAGAZINE H",{'text': 'Me: h-\nLiam stans: YOU HATE LIAM BECAUSE HE DEBUNKED YOUR DEAD SHIP?HES NOT HOMOPHOBIC! HE WAS IN A GAY MAGAZINE! WHY WOULD A GAY MAGAZINE H'},,,2 (positive/supportive),admin,,False,,4605,,Validated,2023-09-26 08:34:04.396608,{'text_length': 140}
105,"If I have to see anymore gay memes on relationships and ""love"", so help me Lord..","{'text': 'If I have to see anymore gay memes on relationships and ""love"", so help me Lord..'}",,,3 (neutral),admin,,False,,4606,,Validated,2023-09-26 08:34:04.396674,{'text_length': 81}
106,What a black woman does with her hair is her business. If you’re pressed about how she wears her hair leave. Man need fi stop stress ova ooman hair like seh dem a battyman.,{'text': 'What a black woman does with her hair is her business. If you’re pressed about how she wears her hair leave. Man need fi stop stress ova ooman hair like seh dem a battyman.'},,,2 (positive/supportive),admin,,False,,4607,,Validated,2023-09-26 08:34:04.396741,{'text_length': 172}
107,"Lgbtqia+ 
Whats the A stand for again folks? Asexual.
What do i keep seeing people shit on? Aces.
Can we... like... not? Thanks!",{'text': 'Lgbtqia+ \nWhats the A stand for again folks? Asexual.\nWhat do i keep seeing people shit on? Aces.\nCan we... like... not? Thanks!'},,,1 (extremely positive/supportive),admin,,False,,4608,,Validated,2023-09-26 08:34:04.396807,{'text_length': 128}
108,pansexual isnt fucking real. youre bisexual. shut up,{'text': 'pansexual isnt fucking real. youre bisexual. shut up'},,,4 (hateful/unsupportive),admin,,False,,4609,,Validated,2023-09-26 08:34:04.396873,{'text_length': 52}
109,"When I say #BlackLivesMatter I mean ALL the fucking black lives. Women, men, trans, intersex, nonconforming, gay, straight, bi, pansex","{'text': 'When I say #BlackLivesMatter I mean ALL the fucking black lives. Women, men, trans, intersex, nonconforming, gay, straight, bi, pansex'}",,,1 (extremely positive/supportive),admin,,False,,4610,,Validated,2023-09-26 08:34:04.396939,{'text_length': 134}
110,I support the queer community.,{'text': 'I support the queer community.'},,,1 (extremely positive/supportive),admin,,False,,4611,,Validated,2023-09-26 08:34:04.397014,{'text_length': 30}
111,"To all those new to male bodied trans in women sport. No they are not intersex. Intersex people have a rare biological condition. Male bodied trans in sport mostly have their penis etc, most don't have operations. All benefit from going through puberty and thus have a","{'text': ""To all those new to male bodied trans in women sport. No they are not intersex. Intersex people have a rare biological condition. Male bodied trans in sport mostly have their penis etc, most don't have operations. All benefit from going through puberty and thus have a""}",,,4 (hateful/unsupportive),admin,,False,,4612,,Validated,2023-09-26 08:34:04.397079,{'text_length': 268}
112,#BigData #Analytics #BI Great people to follow #FS @dmenningeremc @metabrown312 @BizIntelAnalyst @obrienjw @Joab_Jackson @dlinstedt,{'text': '#BigData #Analytics #BI Great people to follow #FS @dmenningeremc @metabrown312 @BizIntelAnalyst @obrienjw @Joab_Jackson @dlinstedt'},,,3 (neutral),admin,,False,,4613,,Validated,2023-09-26 08:34:04.397144,{'text_length': 131}
113,throwback to when i was getting high w this kid in his garage &amp; his fam didnt know that he smoked so he was talking abt how his sister “came out last night” and i thought he meant as a gay woman so i was like “ah good for her” and he said “no she came outside &amp; caught me smoking”,{'text': 'throwback to when i was getting high w this kid in his garage &amp; his fam didnt know that he smoked so he was talking abt how his sister “came out last night” and i thought he meant as a gay woman so i was like “ah good for her” and he said “no she came outside &amp; caught me smoking”'},,,3 (neutral),admin,,False,,4614,,Validated,2023-09-26 08:34:04.397211,{'text_length': 288}
114,Guys ain’t shit. I’m becoming asexual.,{'text': 'Guys ain’t shit. I’m becoming asexual.'},,,3 (neutral),admin,,False,,4615,,Validated,2023-09-26 08:34:04.397336,{'text_length': 38}
115,I love working at eBay because literally half the people that work here are LGBTQ+ 🏳️‍🌈,{'text': 'I love working at eBay because literally half the people that work here are LGBTQ+ 🏳️\u200d🌈'},,,2 (positive/supportive),admin,,False,,4616,,Validated,2023-09-26 08:34:04.397430,{'text_length': 87}
116,Can Sonny have his interesting son back? This man wasn't meant to have a boring ass cop &amp; an asexual little pissant as children. #gh,"{'text': ""Can Sonny have his interesting son back? This man wasn't meant to have a boring ass cop &amp; an asexual little pissant as children. #gh""}",,,4 (hateful/unsupportive),admin,,False,,4617,,Validated,2023-09-26 08:34:04.397502,{'text_length': 136}
117,Love pre drinks at Jacobs.. It's just full of GAY anthems!! 💁🏼💁🏼,"{'text': ""Love pre drinks at Jacobs.. It's just full of GAY anthems!! 💁🏼💁🏼""}",,,1 (extremely positive/supportive),admin,,False,,4618,,Validated,2023-09-26 08:34:04.397570,{'text_length': 64}
118,It's a great day to be an asexual space rock!,"{'text': ""It's a great day to be an asexual space rock!""}",,,2 (positive/supportive),admin,,False,,4619,,Validated,2023-09-26 08:34:04.397636,{'text_length': 45}
119,Let’s have inter country sex instead of wwiii,{'text': 'Let’s have inter country sex instead of wwiii'},,,3 (neutral),admin,,False,,4620,,Validated,2023-09-26 08:34:04.397703,{'text_length': 45}
120,They must be busy af but they still have fun and mess around how do ghey do it i love astro,{'text': 'They must be busy af but they still have fun and mess around how do ghey do it i love astro'},,,3 (neutral),admin,,False,,4621,,Validated,2023-09-26 08:34:04.397783,{'text_length': 91}
121,I'm a feminist not an asexual blind earth worm,"{'text': ""I'm a feminist not an asexual blind earth worm""}",,,6 (can't say!),admin,,False,,4622,,Validated,2023-09-26 08:34:04.397849,{'text_length': 46}
122,im not a tenderqueer or an edgy transexual im normal,{'text': 'im not a tenderqueer or an edgy transexual im normal'},,,2 (positive/supportive),admin,,False,,4623,,Validated,2023-09-26 08:34:04.397915,{'text_length': 52}
123,I’m just trying to take a load on my face and then keep riding... any volunteers? Xo #horny #cum #doggystyle #lesbian #gay #bisexual #porn #cuck #hotwife #cuckquean #cuckold #ass #anal #orgy #blowjob,{'text': 'I’m just trying to take a load on my face and then keep riding... any volunteers? Xo #horny #cum #doggystyle #lesbian #gay #bisexual #porn #cuck #hotwife #cuckquean #cuckold #ass #anal #orgy #blowjob'},,,3 (neutral),admin,,False,,4624,,Validated,2023-09-26 08:34:04.397981,{'text_length': 199}
124,i love an attractive lesbian couple. like look at y'all being handsome/gorgeous on your own and coming together to be a perfect pair. awe.,"{'text': ""i love an attractive lesbian couple. like look at y'all being handsome/gorgeous on your own and coming together to be a perfect pair. awe.""}",,,1 (extremely positive/supportive),admin,,False,,4625,,Validated,2023-09-26 08:34:04.398046,{'text_length': 138}
125,no one here loves the gays and i am confused,{'text': 'no one here loves the gays and i am confused'},,,2 (positive/supportive),admin,,False,,4626,,Validated,2023-09-26 08:34:04.398111,{'text_length': 44}
126,"-what will determinate if I like boys or girls? 
-Experience.
-So I just go and try a bit of all? 
-Mmm yes... 

#pride #queer 🌈",{'text': '-what will determinate if I like boys or girls? \n-Experience.\n-So I just go and try a bit of all? \n-Mmm yes... \n\n#pride #queer 🌈'},,,2 (positive/supportive),admin,,False,,4627,,Validated,2023-09-26 08:34:04.398177,{'text_length': 128}
127,"Can I just say once again:

Fuck doctors. Fuck them for lying to Intersex people. Fuck them for keeping us separated. Fuck them for damaging language, human rights abuses, sexual abuse, molestation, and everything else. 

Fuck doctors.","{'text': 'Can I just say once again:\n\nFuck doctors. Fuck them for lying to Intersex people. Fuck them for keeping us separated. Fuck them for damaging language, human rights abuses, sexual abuse, molestation, and everything else. \n\nFuck doctors.'}",,,2 (positive/supportive),admin,,False,,4628,,Validated,2023-09-26 08:34:04.398257,{'text_length': 235}
128,And I’m fat and ugly god really hates fags huh smdkdkdjdkdkdidj,{'text': 'And I’m fat and ugly god really hates fags huh smdkdkdjdkdkdidj'},,,2 (positive/supportive),admin,,False,,4629,,Validated,2023-09-26 08:34:04.398328,{'text_length': 63}
129,"MLGBTtwatter:

1. Militantly ghey artillery commanders (“phag for effect!”)
2. Gurlboss sloots
3. Ghey-for-pay specops
4. I wuz raped in USMC and wrote a NYT piece and then joined the Army -Field Grade edition
5. Pronoun-in-bio fruity mil retirees

Great job, Joint Chiefs!","{'text': 'MLGBTtwatter:\n\n1. Militantly ghey artillery commanders (“phag for effect!”)\n2. Gurlboss sloots\n3. Ghey-for-pay specops\n4. I wuz raped in USMC and wrote a NYT piece and then joined the Army -Field Grade edition\n5. Pronoun-in-bio fruity mil retirees\n\nGreat job, Joint Chiefs!'}",,,6 (can't say!),admin,,False,,4630,,Validated,2023-09-26 08:34:04.398405,{'text_length': 273}
130,"all pcounty lesbians needa chill, you all look the same. a mess","{'text': 'all pcounty lesbians needa chill, you all look the same. a mess'}",,,4 (hateful/unsupportive),admin,,False,,4631,,Validated,2023-09-26 08:34:04.398485,{'text_length': 63}
131,"Delta and Sinclair were gay, that’s all I can really say about the entire game, they were gay! ¯\_(ツ)_/¯","{'text': 'Delta and Sinclair were gay, that’s all I can really say about the entire game, they were gay! ¯\\_(ツ)_/¯'}",,,2 (positive/supportive),admin,,False,,4632,,Validated,2023-09-26 08:34:04.398553,{'text_length': 104}
132,"gayteen
seungcheol the lead gay
jeonghan the gay freAk
jisoo the bisexual
junhui the gay king
soonyoung the cute gay
wonwoo the casual gay",{'text': 'gayteen\nseungcheol the lead gay\njeonghan the gay freAk\njisoo the bisexual\njunhui the gay king\nsoonyoung the cute gay\nwonwoo the casual gay'},,,2 (positive/supportive),admin,,False,,4633,,Validated,2023-09-26 08:34:04.398618,{'text_length': 138}
133,#NationalComingOutDay @Colin_Young_88 Has sexually identified himself as a transgender cactus🌵,{'text': '#NationalComingOutDay @Colin_Young_88 Has sexually identified himself as a transgender cactus🌵'},,,4 (hateful/unsupportive),admin,,False,,4634,,Validated,2023-09-26 08:34:04.398684,{'text_length': 94}
134,"I'm not trying to be an asshole, but if you're asexual can you really complain about you sex drive? Wouldn't you just take care of yourself?","{'text': ""I'm not trying to be an asshole, but if you're asexual can you really complain about you sex drive? Wouldn't you just take care of yourself?""}",,,4 (hateful/unsupportive),admin,,False,,4635,,Validated,2023-09-26 08:34:04.398749,{'text_length': 140}
135,there can never be too many lgbtq+ characters,{'text': 'there can never be too many lgbtq+ characters'},,,2 (positive/supportive),admin,,False,,4636,,Validated,2023-09-26 08:34:04.398814,{'text_length': 45}
136,Anybody else get these bisexual wanna be porn stars follow them all the time?,{'text': 'Anybody else get these bisexual wanna be porn stars follow them all the time?'},,,3 (neutral),admin,,False,,4637,,Validated,2023-09-26 08:34:04.398879,{'text_length': 77}
137,* cries because being trans is really expensive if you want to live your life and be recognized as who you are *,{'text': '* cries because being trans is really expensive if you want to live your life and be recognized as who you are *'},,,2 (positive/supportive),admin,,False,,4638,,Validated,2023-09-26 08:34:04.398943,{'text_length': 112}
138,I'm in my mid-30s. I have two personal goals over the next 10 years. 1.) Triple my book of business.  2.) Avoid looking like a lesbian.,"{'text': ""I'm in my mid-30s. I have two personal goals over the next 10 years. 1.) Triple my book of business.  2.) Avoid looking like a lesbian.""}",,,4 (hateful/unsupportive),admin,,False,,4639,,Validated,2023-09-26 08:34:04.399006,{'text_length': 135}
139,"""You smell like dyke booty""","{'text': '""You smell like dyke booty""'}",,,3 (neutral),admin,,False,,4640,,Validated,2023-09-26 08:34:04.399071,{'text_length': 27}
140,"so emma's bisexual?
emma: yeah i guess
izzy: we're both bisexual
i love my bisexual moms","{'text': ""so emma's bisexual?\nemma: yeah i guess\nizzy: we're both bisexual\ni love my bisexual moms""}",,,2 (positive/supportive),admin,,False,,4641,,Validated,2023-09-26 08:34:04.399146,{'text_length': 88}
141,"like marriage equality was the big fucking thing for YEARS. Not the fact that there’s like queer and trans kids—CHILDREN— who homeless, forced to survive through sex work, who are addicts to cope, and don’t have access to education or basic support. 
But. Let’s. Get. Married. 
?","{'text': 'like marriage equality was the big fucking thing for YEARS. Not the fact that there’s like queer and trans kids—CHILDREN— who homeless, forced to survive through sex work, who are addicts to cope, and don’t have access to education or basic support. \nBut. Let’s. Get. Married. \n?'}",,,2 (positive/supportive),admin,,False,,4642,,Validated,2023-09-26 08:34:04.399214,{'text_length': 279}
142,"Your daughter did not choose to be #lesbian or #bisexual, but did choose to be honest with you about it. Providing unconditional love is key","{'text': 'Your daughter did not choose to be #lesbian or #bisexual, but did choose to be honest with you about it. Providing unconditional love is key'}",,,1 (extremely positive/supportive),admin,,False,,4643,,Validated,2023-09-26 08:34:04.399296,{'text_length': 140}
143,Magical Lesbian reporting for duty,{'text': 'Magical Lesbian reporting for duty'},,,2 (positive/supportive),admin,,False,,4644,,Validated,2023-09-26 08:34:04.399363,{'text_length': 34}
144,"""Be better than #Scalia was"" well-meaning white folks are telling me. I already am. I don't hate women, PoC, and queer people.","{'text': '""Be better than #Scalia was"" well-meaning white folks are telling me. I already am. I don\'t hate women, PoC, and queer people.'}",,,2 (positive/supportive),admin,,False,,4645,,Validated,2023-09-26 08:34:04.399437,{'text_length': 126}
145,Is it weird to have a Crush on a lesbian female?,{'text': 'Is it weird to have a Crush on a lesbian female?'},,,3 (neutral),admin,,False,,4646,,Validated,2023-09-26 08:34:04.399505,{'text_length': 48}
146,"I tried to chat up cute girl today.

She was immune to my frumpy white fat dyke charms. (She was also studying, &amp; I didn't want to be ""that person."")

Random guy at the barbecue joint assured me I'd find a nice girl one day. 

Happy #ComingOutDay everybody.","{'text': 'I tried to chat up cute girl today.\n\nShe was immune to my frumpy white fat dyke charms. (She was also studying, &amp; I didn\'t want to be ""that person."")\n\nRandom guy at the barbecue joint assured me I\'d find a nice girl one day. \n\nHappy #ComingOutDay everybody.'}",,,2 (positive/supportive),admin,,False,,4647,,Validated,2023-09-26 08:34:04.399664,{'text_length': 261}
147,"I wasn't really surprised when I found out Frank was bisexual.. I mean he's very neutral, peaceful &amp; open minded. I could understand that","{'text': ""I wasn't really surprised when I found out Frank was bisexual.. I mean he's very neutral, peaceful &amp; open minded. I could understand that""}",,,2 (positive/supportive),admin,,False,,4648,,Validated,2023-09-26 08:34:04.399739,{'text_length': 141}
148,"My cat walked by my gay uncle, he said ""ew get away! I don't do pussy""😂😂😂😂😂💀💀💀","{'text': 'My cat walked by my gay uncle, he said ""ew get away! I don\'t do pussy""😂😂😂😂😂💀💀💀'}",,,2 (positive/supportive),admin,,False,,4649,,Validated,2023-09-26 08:34:04.399849,{'text_length': 78}
149,"My kids can be gay, straight, bisexual, anything! Idc! But let them mfs come to be saying “I wANt tO bE a PoLiCE oFFiCEr”","{'text': 'My kids can be gay, straight, bisexual, anything! Idc! But let them mfs come to be saying “I wANt tO bE a PoLiCE oFFiCEr”'}",,,2 (positive/supportive),admin,,False,,4650,,Validated,2023-09-26 08:34:04.399922,{'text_length': 121}
150,[TRANS] @all4b2uty:It's really raining a lotㅜㅜ Practice for the unplugged concert finished at lastㅜㅜㅜAigoo I'm sleepyㅜㅜ,"{'text': ""[TRANS] @all4b2uty:It's really raining a lotㅜㅜ Practice for the unplugged concert finished at lastㅜㅜㅜAigoo I'm sleepyㅜㅜ""}",,,3 (neutral),admin,,False,,4651,,Validated,2023-09-26 08:34:04.400003,{'text_length': 119}
151,"TRANS WOMEN ARE WOMEN 
every person I've tried to talk to about women's march + transphobia this week can eat shit","{'text': ""TRANS WOMEN ARE WOMEN \nevery person I've tried to talk to about women's march + transphobia this week can eat shit""}",,,1 (extremely positive/supportive),admin,,False,,4652,,Validated,2023-09-26 08:34:04.400073,{'text_length': 114}
152,i love arranged marriage prince aus im sorry im gay,{'text': 'i love arranged marriage prince aus im sorry im gay'},,,2 (positive/supportive),admin,,False,,4653,,Validated,2023-09-26 08:34:04.400140,{'text_length': 51}
153,Ugly bitches love calling lesbians scared for not fucking with them,{'text': 'Ugly bitches love calling lesbians scared for not fucking with them'},,,2 (positive/supportive),admin,,False,,4654,,Validated,2023-09-26 08:34:04.400206,{'text_length': 67}
154,Riverdale is trash talaga hay removing the means of the only emphasized asexual character throughout the whole comics is eliminating representation gtg,{'text': 'Riverdale is trash talaga hay removing the means of the only emphasized asexual character throughout the whole comics is eliminating representation gtg'},,,2 (positive/supportive),admin,,False,,4655,,Validated,2023-09-26 08:34:04.400289,{'text_length': 151}
155,Hey any trans filmmakers/producers interested in being in a screening I'm putting together looking for femme-centric 15 minute clips,"{'text': ""Hey any trans filmmakers/producers interested in being in a screening I'm putting together looking for femme-centric 15 minute clips""}",,,2 (positive/supportive),admin,,False,,4656,,Validated,2023-09-26 08:34:04.400357,{'text_length': 132}
156,Some are cancelling child sponsorships because World Vision will hire LGBT staff. Surely this is the height of cowardice.,{'text': 'Some are cancelling child sponsorships because World Vision will hire LGBT staff. Surely this is the height of cowardice.'},,,2 (positive/supportive),admin,,False,,4657,,Validated,2023-09-26 08:34:04.400434,{'text_length': 121}
157,"The report launch is currectly streaming live on @KTNNewsKE .
@intersex_kenya @parawakili @NANHRI40 @klrcKE @IntersexKE 
#IntersexKE",{'text': 'The report launch is currectly streaming live on @KTNNewsKE .\n@intersex_kenya @parawakili @NANHRI40 @klrcKE @IntersexKE \n#IntersexKE'},,,2 (positive/supportive),admin,,False,,4658,,Validated,2023-09-26 08:34:04.400503,{'text_length': 132}
158,"can’t believe my first trip to ‘murica is going to be for a big gay weekend in Vegas, baby gay katy would never believe it","{'text': 'can’t believe my first trip to ‘murica is going to be for a big gay weekend in Vegas, baby gay katy would never believe it'}",,,2 (positive/supportive),admin,,False,,4659,,Validated,2023-09-26 08:34:04.400571,{'text_length': 122}
159,"The state of that “gaggle of gays” fawning over devil woman.

More like a flock of fuckwits.",{'text': 'The state of that “gaggle of gays” fawning over devil woman.\n\nMore like a flock of fuckwits.'},,,3 (neutral),admin,,False,,4660,,Validated,2023-09-26 08:34:04.400639,{'text_length': 92}
160,At. Circo @__asexual @marla_samarie @FabiolaDavila3 @Jeremyenieves @Fern_Nieves,{'text': 'At. Circo @__asexual @marla_samarie @FabiolaDavila3 @Jeremyenieves @Fern_Nieves'},,,3 (neutral),admin,,False,,4661,,Validated,2023-09-26 08:34:04.400716,{'text_length': 79}
161,“i’m not a lesbian i’m sorry”,{'text': '“i’m not a lesbian i’m sorry”'},,,2 (positive/supportive),admin,,False,,4662,,Validated,2023-09-26 08:34:04.400784,{'text_length': 29}
162,"idc how you feel ab me being trans, I’m still gonna exist so if you wanna waste your time thinking I’m gross and hating me before you get to know me, be my guest","{'text': 'idc how you feel ab me being trans, I’m still gonna exist so if you wanna waste your time thinking I’m gross and hating me before you get to know me, be my guest'}",,,1 (extremely positive/supportive),admin,,False,,4663,,Validated,2023-09-26 08:34:04.400852,{'text_length': 161}
163,"this girl just called rob dyrdek hot.
im just going to become asexual.",{'text': 'this girl just called rob dyrdek hot.\nim just going to become asexual.'},,,4 (hateful/unsupportive),admin,,False,,4664,,Validated,2023-09-26 08:34:04.400920,{'text_length': 70}
164,Dabs are fucking gay 😒 weed is always going to be better,{'text': 'Dabs are fucking gay 😒 weed is always going to be better'},,,4 (hateful/unsupportive),admin,,False,,4665,,Validated,2023-09-26 08:34:04.400988,{'text_length': 56}
165,"i had to bear two girls in my class talking about how being transgender was a choice, i was about to kick drop them","{'text': 'i had to bear two girls in my class talking about how being transgender was a choice, i was about to kick drop them'}",,,2 (positive/supportive),admin,,False,,4666,,Validated,2023-09-26 08:34:04.401054,{'text_length': 115}
166,"pls stop starting fights and then crying ""i guess im the mean lesbian :,C"" when ppl say they are uncomfortable
we're all gay karen","{'text': 'pls stop starting fights and then crying ""i guess im the mean lesbian :,C"" when ppl say they are uncomfortable\nwe\'re all gay karen'}",,,3 (neutral),admin,,False,,4667,,Validated,2023-09-26 08:34:04.401120,{'text_length': 130}
167,Are there any good lesbian erotica books?,{'text': 'Are there any good lesbian erotica books?'},,,2 (positive/supportive),admin,,False,,4668,,Validated,2023-09-26 08:34:04.401185,{'text_length': 41}
168,"George Michael was a north London g and tb to 2010 when he drove into a shop front in the early hours of the morning after gay pride, iconic","{'text': 'George Michael was a north London g and tb to 2010 when he drove into a shop front in the early hours of the morning after gay pride, iconic'}",,,2 (positive/supportive),admin,,False,,4669,,Validated,2023-09-26 08:34:04.401280,{'text_length': 140}
169,cool trans pride makeup lady is canceled because she posts the shitty homophobic MBB memes........fucking gross,{'text': 'cool trans pride makeup lady is canceled because she posts the shitty homophobic MBB memes........fucking gross'},,,6 (can't say!),admin,,False,,4670,,Validated,2023-09-26 08:34:04.401381,{'text_length': 111}
170,"""He's a gay"" - actual quote by my grandmother","{'text': '""He\'s a gay"" - actual quote by my grandmother'}",,,2 (positive/supportive),admin,,False,,4671,,Validated,2023-09-26 08:34:04.401474,{'text_length': 45}
171,"Transphobe: I'm not gonna call you she/her unless you're XX or acknowledge you're """"non-binary"""" unless you're actually intersex

Me: Cool, wanna pay $4000 to get me karyotyped? I've been DYING my whole life to know","{'text': 'Transphobe: I\'m not gonna call you she/her unless you\'re XX or acknowledge you\'re """"non-binary"""" unless you\'re actually intersex\n\nMe: Cool, wanna pay $4000 to get me karyotyped? I\'ve been DYING my whole life to know'}",,,2 (positive/supportive),admin,,False,,4672,,Validated,2023-09-26 08:34:04.401542,{'text_length': 215}
172,"Truth is, the trannie acceptance movement isn't about transexuals or intersex people.  It's about destroying men.","{'text': ""Truth is, the trannie acceptance movement isn't about transexuals or intersex people.  It's about destroying men.""}",,,4 (hateful/unsupportive),admin,,False,,4673,,Validated,2023-09-26 08:34:04.401608,{'text_length': 113}
173,"intersex
intersex
intersex
intersex
intersex
intersex
intersex
intersex
intersex
intersex
intersex
intersex
intersex
intersex
intersex
intersex
intersex
intersex
intersex
intersex
intersex
intersex
intersex
intersex
intersex
intersex
intersex
intersex
intersex
intersex
intersex",{'text': 'intersex\nintersex\nintersex\nintersex\nintersex\nintersex\nintersex\nintersex\nintersex\nintersex\nintersex\nintersex\nintersex\nintersex\nintersex\nintersex\nintersex\nintersex\nintersex\nintersex\nintersex\nintersex\nintersex\nintersex\nintersex\nintersex\nintersex\nintersex\nintersex\nintersex\nintersex'},,,2 (positive/supportive),admin,,False,,4674,,Validated,2023-09-26 08:34:04.401676,{'text_length': 278}
174,"the way sjm made aedion bisexual was very offensive, she made it seem as though being bisexual or a sex worker is shameful","{'text': 'the way sjm made aedion bisexual was very offensive, she made it seem as though being bisexual or a sex worker is shameful'}",,,2 (positive/supportive),admin,,False,,4675,,Validated,2023-09-26 08:34:04.401742,{'text_length': 122}
175,"Following a very civil, informative and educational conversation with @intersexfacts, we've added an editor's note to our op-ed by @lifeafterdawn, to reflect our shared view that DSD/Intersex people are no less and no more male or female than either cisgender or trans people.","{'text': ""Following a very civil, informative and educational conversation with @intersexfacts, we've added an editor's note to our op-ed by @lifeafterdawn, to reflect our shared view that DSD/Intersex people are no less and no more male or female than either cisgender or trans people.""}",,,1 (extremely positive/supportive),admin,,False,,4676,,Validated,2023-09-26 08:34:04.401807,{'text_length': 276}
176,I love having a super sapphic asexual OC who is absolutely smitten with her beautiful soft mega lesbian girlfriend.,{'text': 'I love having a super sapphic asexual OC who is absolutely smitten with her beautiful soft mega lesbian girlfriend.'},,,2 (positive/supportive),admin,,False,,4677,,Validated,2023-09-26 08:34:04.401871,{'text_length': 115}
