,text,inputs,prediction,prediction_agent,annotation,annotation_agent,vectors,multi_label,explanation,id,metadata,status,event_timestamp,metrics
89,** *** is transphobic i was deadass fighting him and he thinks im transgender lmao,{'text': '** *** is transphobic i was deadass fighting him and he thinks im transgender lmao'},,,6 (can't say!),argilla,,False,,5590,,Validated,2023-04-19 06:07:23.268903,{'text_length': 82}
90,"How cld ""Christian"" woman on #C4News praise Africa's Churches when opp Gay Marriage as some complicit in persecution of #LGBT Christians?","{'text': 'How cld ""Christian"" woman on #C4News praise Africa\'s Churches when opp Gay Marriage as some complicit in persecution of #LGBT Christians?'}",,,2 (positive),argilla,,False,,5591,,Validated,2023-04-19 06:07:23.268975,{'text_length': 137}
91,"is somebody really doing that whole anti gay thing outside of cienega? i wanna go, where's my popcorn? where's my rainbow unitard?","{'text': ""is somebody really doing that whole anti gay thing outside of cienega? i wanna go, where's my popcorn? where's my rainbow unitard?""}",,,4 (hateful),argilla,,False,,5592,,Validated,2023-04-19 06:07:23.269032,{'text_length': 130}
92,"my new senior quote: GIRL I LOVE LESBIANS""- Dinah Jane","{'text': 'my new senior quote: GIRL I LOVE LESBIANS""- Dinah Jane'}",,,2 (positive),argilla,,False,,5593,,Validated,2023-04-19 06:07:23.269092,{'text_length': 54}
93,Vatican you can’t say trans people are confused and reject them on the basis of “nature” and in the very next breath claim people who are born intersex need to be fixed with surgery like which the fuck is it????????????,{'text': 'Vatican you can’t say trans people are confused and reject them on the basis of “nature” and in the very next breath claim people who are born intersex need to be fixed with surgery like which the fuck is it????????????'},,,1 (extremely positive),argilla,,False,,5594,,Validated,2023-04-19 06:07:23.269154,{'text_length': 219}
94,my asexual son has brought shame upon our Sex House,{'text': 'my asexual son has brought shame upon our Sex House'},,,5 (extremely hateful),argilla,,False,,5595,,Validated,2023-04-19 06:07:23.269218,{'text_length': 51}
95,"""If you're asexual how can you like people that's wrong""

FUCKING PUNCHES U INTO THE SUN TBH","{'text': '""If you\'re asexual how can you like people that\'s wrong""\n\nFUCKING PUNCHES U INTO THE SUN TBH'}",,,5 (extremely hateful),argilla,,False,,5596,,Validated,2023-04-19 06:07:23.269279,{'text_length': 92}
96,Didn't react when I saw the trans of yeoni's ig post last night. WHAT A MAN? It's so admirable that he remembers his roots and how it helped him to achieve his dreams and now he hopes he can help someone in return to achieve theirs just like how he received back then 😭😭😭,"{'text': ""Didn't react when I saw the trans of yeoni's ig post last night. WHAT A MAN? It's so admirable that he remembers his roots and how it helped him to achieve his dreams and now he hopes he can help someone in return to achieve theirs just like how he received back then 😭😭😭""}",,,1 (extremely positive),argilla,,False,,5597,,Validated,2023-04-19 06:07:23.269357,{'text_length': 271}
97,"Folks out here really trying to have an ""ally week"" the same damn week as Asexual Awareness Week. What kinda bullshit is that?","{'text': 'Folks out here really trying to have an ""ally week"" the same damn week as Asexual Awareness Week. What kinda bullshit is that?'}",,,4 (hateful),argilla,,False,,5598,,Validated,2023-04-19 06:07:23.269416,{'text_length': 126}
98,Thought I'd seen the last of this diabetic fat fucking lesbian honey G,"{'text': ""Thought I'd seen the last of this diabetic fat fucking lesbian honey G""}",,,5 (extremely hateful),argilla,,False,,5599,,Validated,2023-04-19 06:07:23.269473,{'text_length': 70}
99,"For the love. Asexual and pansexual are not ""non-binary"". I think I need to quit this book.","{'text': 'For the love. Asexual and pansexual are not ""non-binary"". I think I need to quit this book.'}",,,4 (hateful),argilla,,False,,5600,,Validated,2023-04-19 06:07:23.269530,{'text_length': 91}
100,Sometimes my Goodwill Outlet sells books by the gaylord (big shipping box on a pallet--like a watermelon bin).  They are usually full of mostly Harlequins from the 90s.  If I had a van I'd buy one just to say I bought a gaylord of romance novels.,"{'text': ""Sometimes my Goodwill Outlet sells books by the gaylord (big shipping box on a pallet--like a watermelon bin).  They are usually full of mostly Harlequins from the 90s.  If I had a van I'd buy one just to say I bought a gaylord of romance novels.""}",,,6 (can't say!),argilla,,False,,5601,,Validated,2023-04-19 06:07:23.269599,{'text_length': 246}
101,"I love Homestuck fic because the act of making another character a sandwich becomes fucking filthy, and it delights my asexual ass so much.","{'text': 'I love Homestuck fic because the act of making another character a sandwich becomes fucking filthy, and it delights my asexual ass so much.'}",,,2 (positive),argilla,,False,,5602,,Validated,2023-04-19 06:07:23.269658,{'text_length': 139}
102,GOOD AFTERNOON HERES ANOTHER REMINDER THAT LILY ALDRIN IS BISEXUAL AS A MOTHERFUCKER,{'text': 'GOOD AFTERNOON HERES ANOTHER REMINDER THAT LILY ALDRIN IS BISEXUAL AS A MOTHERFUCKER'},,,2 (positive),argilla,,False,,5603,,Validated,2023-04-19 06:07:23.269717,{'text_length': 84}
103,wtf sometimes I feel like im asexual/aromantic ?????,{'text': 'wtf sometimes I feel like im asexual/aromantic ?????'},,,3 (neutral),argilla,,False,,5604,,Validated,2023-04-19 06:07:23.269806,{'text_length': 52}
104,"Tery layi teh sari dunia naal lar lan gey
Tu jeeyan tey teri aii app Mar lan gay!!

These lines hit me hard and I meant them  only for my best friend!!
@maham__babar 💕",{'text': 'Tery layi teh sari dunia naal lar lan gey\nTu jeeyan tey teri aii app Mar lan gay!!\n\nThese lines hit me hard and I meant them  only for my best friend!!\n@maham__babar 💕'},,,1 (extremely positive),argilla,,False,,5605,,Validated,2023-04-19 06:07:23.269897,{'text_length': 167}
105,I'm a True Bisexual now.,"{'text': ""I'm a True Bisexual now.""}",,,1 (extremely positive),argilla,,False,,5606,,Validated,2023-04-19 06:07:23.269959,{'text_length': 24}
106,I'm literally so livid right now LGBTQ people die every day and WWP straight people can't handle me poking fun at them,"{'text': ""I'm literally so livid right now LGBTQ people die every day and WWP straight people can't handle me poking fun at them""}",,,4 (hateful),argilla,,False,,5607,,Validated,2023-04-19 06:07:23.270017,{'text_length': 118}
107,Legit just fuck off everyone. I'm becoming asexual. And aromantic. Fucking bastardin cuntin fucks,"{'text': ""Legit just fuck off everyone. I'm becoming asexual. And aromantic. Fucking bastardin cuntin fucks""}",,,4 (hateful),argilla,,False,,5608,,Validated,2023-04-19 06:07:23.270075,{'text_length': 97}
108,"Sex is complicated. Chromosomes aren't everything. Intersex! Clownfish, molluscs ...  wikipedia reference... article in Nature...basic kindness...  evil terfs ... 

To summarise, let hairy-arsed blokes with beards and erections in the ladies, and prepare for ladydick, lesbians !","{'text': ""Sex is complicated. Chromosomes aren't everything. Intersex! Clownfish, molluscs ...  wikipedia reference... article in Nature...basic kindness...  evil terfs ... \n\nTo summarise, let hairy-arsed blokes with beards and erections in the ladies, and prepare for ladydick, lesbians !""}",,,6 (can't say!),argilla,,False,,5609,,Validated,2023-04-19 06:07:23.270133,{'text_length': 279}
109,"My trans guest lecturer just referred to herself as shemale because ""that's what pornhub calls us."" 😳 #6minutesin","{'text': 'My trans guest lecturer just referred to herself as shemale because ""that\'s what pornhub calls us."" 😳 #6minutesin'}",,,4 (hateful),argilla,,False,,5610,,Validated,2023-04-19 06:07:23.270195,{'text_length': 113}
110,anyway hayley looked SO good tonight i have never felt so gay,{'text': 'anyway hayley looked SO good tonight i have never felt so gay'},,,2 (positive),argilla,,False,,5611,,Validated,2023-04-19 06:07:23.270277,{'text_length': 61}
111,"non lesbian: lesbians secretly like dick

lesbians: no we don’t can you stop saying stupid shit

non lesbian: where was this energy from you, a stranger online, when a lesbian didn’t want to sleep w me bc im bisexual? how come you didn’t say anything?????","{'text': 'non lesbian: lesbians secretly like dick\n\nlesbians: no we don’t can you stop saying stupid shit\n\nnon lesbian: where was this energy from you, a stranger online, when a lesbian didn’t want to sleep w me bc im bisexual? how come you didn’t say anything?????'}",,,5 (extremely hateful),argilla,,False,,5612,,Validated,2023-04-19 06:07:23.270337,{'text_length': 255}
112,Did you know you can have sex without the inter webs knowing... we are grown fucking adults literally you don’t get a sticker in life for being able to get it in 🤷🏼‍♀️,{'text': 'Did you know you can have sex without the inter webs knowing... we are grown fucking adults literally you don’t get a sticker in life for being able to get it in 🤷🏼\u200d♀️'},,,3 (neutral),argilla,,False,,5613,,Validated,2023-04-19 06:07:23.270399,{'text_length': 167}
113,"""@TyLawson3: Refs always tryna keep duke in the game man"" shut your dumbass up an sit the bench injured queer","{'text': '""@TyLawson3: Refs always tryna keep duke in the game man"" shut your dumbass up an sit the bench injured queer'}",,,4 (hateful),argilla,,False,,5614,,Validated,2023-04-19 06:07:23.270458,{'text_length': 109}
114,"Like, first y'all erasing trans ppl cause you're assuming girl=vagina. I got news for you, some girls got dicks n I know you aint into dick","{'text': ""Like, first y'all erasing trans ppl cause you're assuming girl=vagina. I got news for you, some girls got dicks n I know you aint into dick""}",,,2 (positive),argilla,,False,,5615,,Validated,2023-04-19 06:07:23.270515,{'text_length': 139}
115,"Girl, you should know your husband is bisexual. #AmericanHorrorStory @ImAngelaBassett","{'text': 'Girl, you should know your husband is bisexual. #AmericanHorrorStory @ImAngelaBassett'}",,,3 (neutral),argilla,,False,,5616,,Validated,2023-04-19 06:07:23.270571,{'text_length': 85}
116,"If #intersex people were a People, what doctors do to us would literally amount to genocide.","{'text': 'If #intersex people were a People, what doctors do to us would literally amount to genocide.'}",,,4 (hateful),argilla,,False,,5617,,Validated,2023-04-19 06:07:23.270629,{'text_length': 92}
117,People always wondered if I’m bi bc I act lesbian alot😂 but tbh I have fucked around with a girl n sex is way better wit girls 🤭,{'text': 'People always wondered if I’m bi bc I act lesbian alot😂 but tbh I have fucked around with a girl n sex is way better wit girls 🤭'},,,2 (positive),argilla,,False,,5618,,Validated,2023-04-19 06:07:23.270687,{'text_length': 128}
118,PRIDE MERCH CAN BE TRICKY if you don't have a lot of budget and wanna represent as many groups as possible BUT WHY would you make ALLY MERCH if you don't have INTERSEX MERCH YOU SON OF A ROTTEN COW,"{'text': ""PRIDE MERCH CAN BE TRICKY if you don't have a lot of budget and wanna represent as many groups as possible BUT WHY would you make ALLY MERCH if you don't have INTERSEX MERCH YOU SON OF A ROTTEN COW""}",,,2 (positive),argilla,,False,,5619,,Validated,2023-04-19 06:07:23.270747,{'text_length': 197}
119,There’s no more diamond in store it’s all champion and shorts you gotta pull up to your tits. I refuse to be a queer,{'text': 'There’s no more diamond in store it’s all champion and shorts you gotta pull up to your tits. I refuse to be a queer'},,,6 (can't say!),argilla,,False,,5620,,Validated,2023-04-19 06:07:23.270825,{'text_length': 116}
120,How the fuck can an exam be 'disgusting' ? Some reyt queer twats,"{'text': ""How the fuck can an exam be 'disgusting' ? Some reyt queer twats""}",,,5 (extremely hateful),argilla,,False,,5621,,Validated,2023-04-19 06:07:23.270896,{'text_length': 64}
121,I hate those girls that think lesbians want every girl like no bitch ,{'text': 'I hate those girls that think lesbians want every girl like no bitch \ue40e\ue012'},,,2 (positive),argilla,,False,,5622,,Validated,2023-04-19 06:07:23.270954,{'text_length': 71}
122,"dare anyone, male female straight gay bi queer questioning or alien multidemensional asexual being 2 not b turned on by Adam Fucking Lambert","{'text': 'dare anyone, male female straight gay bi queer questioning or alien multidemensional asexual being 2 not b turned on by Adam Fucking Lambert'}",,,2 (positive),argilla,,False,,5623,,Validated,2023-04-19 06:07:23.271011,{'text_length': 140}
123,trans medicalism is so boring and exhausting. dysphoria is stressful but growing boobs is fun. gettin smooth is fun,{'text': 'trans medicalism is so boring and exhausting. dysphoria is stressful but growing boobs is fun. gettin smooth is fun'},,,2 (positive),argilla,,False,,5624,,Validated,2023-04-19 06:07:23.271069,{'text_length': 115}
124,Fellas is it gay to play smashbros is it ok 2 smash a bro lmk,{'text': 'Fellas is it gay to play smashbros is it ok 2 smash a bro lmk'},,,3 (neutral),argilla,,False,,5625,,Validated,2023-04-19 06:07:23.271127,{'text_length': 61}
125,"Damn everyone's really fucking wack. It's not a show yall wanna go to so nobody hit me back. Fucking gay, on my day off too :(","{'text': ""Damn everyone's really fucking wack. It's not a show yall wanna go to so nobody hit me back. Fucking gay, on my day off too :(""}",,,5 (extremely hateful),argilla,,False,,5626,,Validated,2023-04-19 06:07:23.271185,{'text_length': 126}
126,I don't care if she been waiting 3 hours ain't no dyke getting a haircut before me,"{'text': ""I don't care if she been waiting 3 hours ain't no dyke getting a haircut before me""}",,,5 (extremely hateful),argilla,,False,,5627,,Validated,2023-04-19 06:07:23.271249,{'text_length': 82}
127,"Joy and love to my families, be they queer, musical, both, neither. We will win. Fuck the haters.","{'text': 'Joy and love to my families, be they queer, musical, both, neither. We will win. Fuck the haters.'}",,,1 (extremely positive),argilla,,False,,5628,,Validated,2023-04-19 06:07:23.271306,{'text_length': 97}
128,sunmi is such a lesbian,{'text': 'sunmi is such a lesbian'},,,4 (hateful),argilla,,False,,5629,,Validated,2023-04-19 06:07:23.271363,{'text_length': 23}
129,crazy how y'all are gay,"{'text': ""crazy how y'all are gay""}",,,3 (neutral),argilla,,False,,5630,,Validated,2023-04-19 06:07:23.271425,{'text_length': 23}
130,And this is why feelings are so fucking stupid. Guys are fucking assholes. Straight gay bi asexual. All fucking assholes.,{'text': 'And this is why feelings are so fucking stupid. Guys are fucking assholes. Straight gay bi asexual. All fucking assholes.'},,,4 (hateful),argilla,,False,,5631,,Validated,2023-04-19 06:07:23.271492,{'text_length': 121}
131,Is it just me or does that new show Chozen about the fat gay white rapper look like it fucking sucks #ShowSucks,{'text': 'Is it just me or does that new show Chozen about the fat gay white rapper look like it fucking sucks #ShowSucks'},,,5 (extremely hateful),argilla,,False,,5632,,Validated,2023-04-19 06:07:23.271549,{'text_length': 111}
132,"Being stuck between systematic abuse of “your” people in Berlin, the hate they have for you because you are Turkish, but also queer and the constant racism and ignorance you experience among Alman queers. Experiencing discrimination twofold, all the time vallahi. #MeQueer","{'text': 'Being stuck between systematic abuse of “your” people in Berlin, the hate they have for you because you are Turkish, but also queer and the constant racism and ignorance you experience among Alman queers. Experiencing discrimination twofold, all the time vallahi. #MeQueer'}",,,2 (positive),argilla,,False,,5633,,Validated,2023-04-19 06:07:23.271608,{'text_length': 272}
133,#BigData #Analytics #BI Great people to follow #FS @donalddotfarmer @entwistletx @KJCox @hackathorn @Stray__Cat @peteschlampp @TonyCarrini,{'text': '#BigData #Analytics #BI Great people to follow #FS @donalddotfarmer @entwistletx @KJCox @hackathorn @Stray__Cat @peteschlampp @TonyCarrini'},,,6 (can't say!),argilla,,False,,5634,,Validated,2023-04-19 06:07:23.271665,{'text_length': 138}
134,#LGBT is DRUNK with power; power of delusion and victimhood. Because nothing says strength more than stamping your feet and screaming ‘HATE!’ until they get what they want. I’m so glad I’m a homosexual man and not a ‘gay’.,{'text': '#LGBT is DRUNK with power; power of delusion and victimhood. Because nothing says strength more than stamping your feet and screaming ‘HATE!’ until they get what they want. I’m so glad I’m a homosexual man and not a ‘gay’.'},,,4 (hateful),argilla,,False,,5635,,Validated,2023-04-19 06:07:23.271727,{'text_length': 222}
135,"Me: is trans and gay and wants some dick 
Also me: is terrified about having sex one day
Me beyond: ""I'd suck a dick for money""","{'text': 'Me: is trans and gay and wants some dick \nAlso me: is terrified about having sex one day\nMe beyond: ""I\'d suck a dick for money""'}",,,4 (hateful),argilla,,False,,5636,,Validated,2023-04-19 06:07:23.271799,{'text_length': 127}
136,It’s ok to accept a transsexual who changed their sex but not a felon who changed their lifestyle. 🤦🏾‍♂️,{'text': 'It’s ok to accept a transsexual who changed their sex but not a felon who changed their lifestyle. 🤦🏾\u200d♂️'},,,6 (can't say!),argilla,,False,,5637,,Validated,2023-04-19 06:07:23.271863,{'text_length': 104}
137,"Mom: Are dhose gurlsuh lesbianee?
Me: They could just be friends.
Mom: (she shakes her head) You can neber tell.
#A2MM #lesbians?",{'text': 'Mom: Are dhose gurlsuh lesbianee?\nMe: They could just be friends.\nMom: (she shakes her head) You can neber tell.\n#A2MM #lesbians?'},,,3 (neutral),argilla,,False,,5638,,Validated,2023-04-19 06:07:23.271921,{'text_length': 129}
138,Glenn Beck you're a disgrace to all cocksuckers!  #fyilive,"{'text': ""Glenn Beck you're a disgrace to all cocksuckers!  #fyilive""}",,,5 (extremely hateful),argilla,,False,,5639,,Validated,2023-04-19 06:07:23.271979,{'text_length': 58}
139,I'm asexual starting...NOW. #nolovelife #noproblems,"{'text': ""I'm asexual starting...NOW. #nolovelife #noproblems""}",,,3 (neutral),argilla,,False,,5640,,Validated,2023-04-19 06:07:23.272039,{'text_length': 51}
140,being a girl isn't an insult and being queer isn't an insult please check your shit in with customs and leave it there,"{'text': ""being a girl isn't an insult and being queer isn't an insult please check your shit in with customs and leave it there""}",,,1 (extremely positive),argilla,,False,,5641,,Validated,2023-04-19 06:07:23.272109,{'text_length': 118}
141,"I officially decided to reply ""faggot"" to all gay shit on my tl","{'text': 'I officially decided to reply ""faggot"" to all gay shit on my tl'}",,,5 (extremely hateful),argilla,,False,,5642,,Validated,2023-04-19 06:07:23.272168,{'text_length': 63}
142,I H8 BIPHOBIA I H8 THAT BI/PAN/QUEER PPL BEING TURNED AWAY BY THE GAY AND FEMINIST COMMUNITY IT'S SUCH BULLSHIT,"{'text': ""I H8 BIPHOBIA I H8 THAT BI/PAN/QUEER PPL BEING TURNED AWAY BY THE GAY AND FEMINIST COMMUNITY IT'S SUCH BULLSHIT""}",,,2 (positive),argilla,,False,,5643,,Validated,2023-04-19 06:07:23.272235,{'text_length': 111}
143,Being a is. lesbian fine...but when you project ones sexual orientation on another is wrong....,{'text': 'Being a is. lesbian fine...but when you project ones sexual orientation on another is wrong....'},,,3 (neutral),argilla,,False,,5644,,Validated,2023-04-19 06:07:23.272298,{'text_length': 95}
144,Anyway big homophobia/transphobia/I still don't know the word for discrimination against intersex people warning for my tweets below and if you're sensitive to homophobia I REALLY suggest you don't read devilman,"{'text': ""Anyway big homophobia/transphobia/I still don't know the word for discrimination against intersex people warning for my tweets below and if you're sensitive to homophobia I REALLY suggest you don't read devilman""}",,,6 (can't say!),argilla,,False,,5645,,Validated,2023-04-19 06:07:23.272357,{'text_length': 211}
145,"Being trans seems so much easier to navigate w/o kids tbh
-I wouldn't trade #ar for it ever,but he's utilised to void my identity by others.","{'text': ""Being trans seems so much easier to navigate w/o kids tbh\n-I wouldn't trade #ar for it ever,but he's utilised to void my identity by others.""}",,,2 (positive),argilla,,False,,5646,,Validated,2023-04-19 06:07:23.272414,{'text_length': 140}
146,"Date a trans man, the sex is better 🤷🏻‍♂️","{'text': 'Date a trans man, the sex is better 🤷🏻\u200d♂️'}",,,4 (hateful),argilla,,False,,5647,,Validated,2023-04-19 06:07:23.272472,{'text_length': 41}
147,"gender isn’t even REAL the only thing that’s real is some people have a penis, some people have a vagina, and some people are intersex (they exist and deserve to be recognised) everything else is just bullshit society made up. it’s all made up.","{'text': 'gender isn’t even REAL the only thing that’s real is some people have a penis, some people have a vagina, and some people are intersex (they exist and deserve to be recognised) everything else is just bullshit society made up. it’s all made up.'}",,,1 (extremely positive),argilla,,False,,5648,,Validated,2023-04-19 06:07:23.272532,{'text_length': 244}
148,None of y’all niggas have ever heard the word “queer” used in reference to strange or odd people! STOP THE SHIT!,{'text': 'None of y’all niggas have ever heard the word “queer” used in reference to strange or odd people! STOP THE SHIT!'},,,4 (hateful),argilla,,False,,5649,,Validated,2023-04-19 06:07:23.272591,{'text_length': 112}
149,"""do I look like a lesbian? "" #yes @Eribear08 @Brian_Hoppe @SamanthaPoferl","{'text': '""do I look like a lesbian? "" #yes @Eribear08 @Brian_Hoppe @SamanthaPoferl'}",,,4 (hateful),argilla,,False,,5650,,Validated,2023-04-19 06:07:23.272652,{'text_length': 73}
150,"Out of all the hashtag pictures to block, why #bisexual ?","{'text': 'Out of all the hashtag pictures to block, why #bisexual ?'}",,,1 (extremely positive),argilla,,False,,5651,,Validated,2023-04-19 06:07:23.272723,{'text_length': 57}
151,When I didn't tell everyone on here that I was bisexual I used to say Justin was hot to myself coz I thought people would judge me 😌,"{'text': ""When I didn't tell everyone on here that I was bisexual I used to say Justin was hot to myself coz I thought people would judge me 😌""}",,,3 (neutral),argilla,,False,,5652,,Validated,2023-04-19 06:07:23.272797,{'text_length': 132}
152,".@BillSwervo yo dicksucker. Every show your bitch ass likes, I’m sending spoilers. From different accounts too.","{'text': '.@BillSwervo yo dicksucker. Every show your bitch ass likes, I’m sending spoilers. From different accounts too.'}",,,5 (extremely hateful),argilla,,False,,5653,,Validated,2023-04-19 06:07:23.272860,{'text_length': 111}
153,"Really pretty sexy 🍆HUNG🍆 shemales...omg😍😍😍I'm talk about them fine ass big dick bitches,..in a sundress PIPE🍆just swanging and u can see the print, meat so big it hang from underneath her skirts, all out her shorts when she wanna show it off🤤🤤🤤🍆🤤🤤🍆😍😍😍","{'text': ""Really pretty sexy 🍆HUNG🍆 shemales...omg😍😍😍I'm talk about them fine ass big dick bitches,..in a sundress PIPE🍆just swanging and u can see the print, meat so big it hang from underneath her skirts, all out her shorts when she wanna show it off🤤🤤🤤🍆🤤🤤🍆😍😍😍""}",,,5 (extremely hateful),argilla,,False,,5654,,Validated,2023-04-19 06:07:23.272920,{'text_length': 252}
154,annoyed at ppl who identify as nonbinary now who up until recently have been real stupid about pronouns etc. Like u care now that it’s about you huh? Wtf does that say about ur relation to other social justice issues?! U don’t rly care u just want more queer points ugh. UGH,{'text': 'annoyed at ppl who identify as nonbinary now who up until recently have been real stupid about pronouns etc. Like u care now that it’s about you huh? Wtf does that say about ur relation to other social justice issues?! U don’t rly care u just want more queer points ugh. UGH'},,,5 (extremely hateful),argilla,,False,,5655,,Validated,2023-04-19 06:07:23.272979,{'text_length': 274}
155,djkssk i keep meeting ppl from the lgbt toruney in qp this is so nice 🙈,{'text': 'djkssk i keep meeting ppl from the lgbt toruney in qp this is so nice 🙈'},,,1 (extremely positive),argilla,,False,,5656,,Validated,2023-04-19 06:07:23.273037,{'text_length': 71}
156,"amber heard, a gay legend","{'text': 'amber heard, a gay legend'}",,,2 (positive),argilla,,False,,5657,,Validated,2023-04-19 06:07:23.273094,{'text_length': 25}
157,"It’s incredibly ironic that Massachusetts saved me, with mandated trans-inclusive healthcare that got me the surgery I needed, while killing my partner by keeping hir from the mental health care ze so obviously required. Survivor’s guilt.","{'text': 'It’s incredibly ironic that Massachusetts saved me, with mandated trans-inclusive healthcare that got me the surgery I needed, while killing my partner by keeping hir from the mental health care ze so obviously required. Survivor’s guilt.'}",,,3 (neutral),argilla,,False,,5658,,Validated,2023-04-19 06:07:23.273153,{'text_length': 238}
158,GEORGIA the stupidest most inappropriate bandname since Lesbian #Eurovision2016,{'text': 'GEORGIA the stupidest most inappropriate bandname since Lesbian #Eurovision2016'},,,4 (hateful),argilla,,False,,5659,,Validated,2023-04-19 06:07:23.273216,{'text_length': 79}
159,"Today I spoke to a gay military vet who was somehow opposed to LGBT people serving in the military. He started as a Marxist and drifted right all the way to Trump. We awkwardly chatted until his 10-ish y/o son declared ""hungry, motherfucker"" and he excused himself to make dinner.","{'text': 'Today I spoke to a gay military vet who was somehow opposed to LGBT people serving in the military. He started as a Marxist and drifted right all the way to Trump. We awkwardly chatted until his 10-ish y/o son declared ""hungry, motherfucker"" and he excused himself to make dinner.'}",,,3 (neutral),argilla,,False,,5660,,Validated,2023-04-19 06:07:23.273275,{'text_length': 280}
160,No longer beefin niggas gay,{'text': 'No longer beefin niggas gay'},,,5 (extremely hateful),argilla,,False,,5661,,Validated,2023-04-19 06:07:23.273345,{'text_length': 27}
161,"Borderlands 2, where at least three of the six main characters are confirmed shades of queer (Axton and Gaige are bi, Maya is canonically asexual), and two more are queer-coded (Sal is more interested in guns than romance, and Zer0 might not even have a gender)","{'text': 'Borderlands 2, where at least three of the six main characters are confirmed shades of queer (Axton and Gaige are bi, Maya is canonically asexual), and two more are queer-coded (Sal is more interested in guns than romance, and Zer0 might not even have a gender)'}",,,2 (positive),argilla,,False,,5662,,Validated,2023-04-19 06:07:23.273403,{'text_length': 261}
162,"Transgender Bathrooms?,Illegal immigrants?..America needs to band together to Stop the real Evil...That #cashmeousside girl MUST BE STOPPED!","{'text': 'Transgender Bathrooms?,Illegal immigrants?..America needs to band together to Stop the real Evil...That #cashmeousside girl MUST BE STOPPED!'}",,,4 (hateful),argilla,,False,,5663,,Validated,2023-04-19 06:07:23.273460,{'text_length': 140}
163,What is a non-practicing homosexual? Isn't that the same as a non-practicing heterosexual? Aren't they both just asexual?,"{'text': ""What is a non-practicing homosexual? Isn't that the same as a non-practicing heterosexual? Aren't they both just asexual?""}",,,4 (hateful),argilla,,False,,5664,,Validated,2023-04-19 06:07:23.273518,{'text_length': 121}
164,"WHAT GOOGLE TRANS GIVE ME ""Compete in the ass while dancing, music has been stop, I press in the ass!"" /flips myself and everything/","{'text': 'WHAT GOOGLE TRANS GIVE ME ""Compete in the ass while dancing, music has been stop, I press in the ass!"" /flips myself and everything/'}",,,6 (can't say!),argilla,,False,,5665,,Validated,2023-04-19 06:07:23.273574,{'text_length': 132}
165,"Coworker: Adam Lambert's a transgender right?
Me: ....no???? He's gay? But no.
Coworker: but he wears makeup
Me: /bashes head against wall","{'text': ""Coworker: Adam Lambert's a transgender right?\nMe: ....no???? He's gay? But no.\nCoworker: but he wears makeup\nMe: /bashes head against wall""}",,,4 (hateful),argilla,,False,,5666,,Validated,2023-04-19 06:07:23.273631,{'text_length': 138}
166,Most African countries still think that giving birth to an intersex child is a curse. Mothers need to be educated that intersex children are like other children who deserve rights and they have a right to be left to choose their gender marker when they're of age.,"{'text': ""Most African countries still think that giving birth to an intersex child is a curse. Mothers need to be educated that intersex children are like other children who deserve rights and they have a right to be left to choose their gender marker when they're of age.""}",,,1 (extremely positive),argilla,,False,,5667,,Validated,2023-04-19 06:07:23.273687,{'text_length': 263}
167,"in 10th grade my group and I did a presentation about lgbtq+ rights and this kid got up and left bc he didnt wanna hear ""that fag shit"" lol","{'text': 'in 10th grade my group and I did a presentation about lgbtq+ rights and this kid got up and left bc he didnt wanna hear ""that fag shit"" lol'}",,,5 (extremely hateful),argilla,,False,,5668,,Validated,2023-04-19 06:07:23.273745,{'text_length': 139}
168,Bitches talm bout some they asexual .... you taking chlorophyll instead of dick? 🤨😭😭🤦🏾‍♂️,{'text': 'Bitches talm bout some they asexual .... you taking chlorophyll instead of dick? 🤨😭😭🤦🏾\u200d♂️'},,,5 (extremely hateful),argilla,,False,,5669,,Validated,2023-04-19 06:07:23.273820,{'text_length': 89}
169,"Sometimes a poem is the body’s response to a fissure, a fraudulent salve for a real life ouch, for when the sky went split and the ground went fire. Other times it’s lesbians in hot tubs sipping bubble tea while reading their horoscopes, and this too, is fine.","{'text': 'Sometimes a poem is the body’s response to a fissure, a fraudulent salve for a real life ouch, for when the sky went split and the ground went fire. Other times it’s lesbians in hot tubs sipping bubble tea while reading their horoscopes, and this too, is fine.'}",,,3 (neutral),argilla,,False,,5670,,Validated,2023-04-19 06:07:23.273881,{'text_length': 260}
170,um Justin is such a touchy person y'all assume he's bisexual just because he was touching his friends? Nothing wrong with it but 🤦🏽‍♀️,"{'text': ""um Justin is such a touchy person y'all assume he's bisexual just because he was touching his friends? Nothing wrong with it but 🤦🏽\u200d♀️""}",,,2 (positive),argilla,,False,,5671,,Validated,2023-04-19 06:07:23.273952,{'text_length': 134}
171,Why are most lesbians so damn fake bruh!,{'text': 'Why are most lesbians so damn fake bruh!'},,,4 (hateful),argilla,,False,,5672,,Validated,2023-04-19 06:07:23.274011,{'text_length': 40}
172,"are the ""gaylord"" and ""ARE YOU DUMB"" trends related because it sounds like the post and then a response to the post","{'text': 'are the ""gaylord"" and ""ARE YOU DUMB"" trends related because it sounds like the post and then a response to the post'}",,,2 (positive),argilla,,False,,5673,,Validated,2023-04-19 06:07:23.274069,{'text_length': 115}
