id,Text,Label_Id,Label,Label_Rev
591,"I'm a genderqueer scientist &amp; digital whore falling in love with an intersex robot building engineer. Cyberpunk fans, eat your heart out.",1,Non_Hate,0
592,"Homosexual, heterosexual, pansexual, asexual, sapiosexual, transexual, intersexual, bisexual, perrosexual, gatosexual y todosexual.",1,Non_Hate,0
593,:winking face with tongue: u candy cane cum guzzler :tongue::Christmas tree:DICKCEMBER:Christmas tree:is here and u know what that means :snowflake: HOE HOE HOE season has arrived :Santa Claus: put on your rudolph panties :red circle: pop ur peppermint pussy :candy: and sit by the fireplace with some hot COCKLATE :eggplant::hot beverage:if u want to get RAWED :backhand index pointing right::OK hand: under the  mistletoe :herb: t-,1,Non_Hate,0
594,"two things I've realised during my ""shemale week"" 
(been really into them this week, not sure why)",2,Hate,1
595,Celeb Dykes dating STRAIGHTBIANS ratio equal Het old man celebs dating 20 something’s! Dyke celebs? Stop trying to compete with Hets! Find the Dyke of your dreams and be happy ever after! It’s on possible with your own kind! #Lesbians #Dykes,1,Non_Hate,0
596,"The awesome
THE POWER
The annoying
The butt pirate
The real fire power
the rodent
the guy with no name
The douche
The fat gay monkey
the dumb bitch

Together we make

The troll slaiyers",1,Non_Hate,0
597,So Bruce Jenner is going to become a transsexual?,2,Hate,1
598,"Girl: ""Dad, I am lesbian."" Sister: ""Me too dad."" Dad: ""Doesn't anyone like guys here!?!"" Son: ""I do""",1,Non_Hate,0
599,People saying Marsha P. Johnson was a transvestite not a trans woman as if that wasn’t a fucking medical diagnosis which meant that ‘she was a transgender woman but we’re not going to let her medically transition because she doesn’t fit this extremely narrow definition of woman’,1,Non_Hate,0
600,"Keep adding me :winking face with tongue: SC &gt; Lesbian_2016 :ghost: I'm loving the love y'all show :rainbow::smiling face with heart-eyes::smiling face with heart-eyes::smiling face with heart-eyes::smiling face with heart-eyes:

#RT #TeamLesbian",1,Non_Hate,0
601,Ann Widders is an eccentric old upper class opinionated asexual unidentifiable feckin object BUT she is NOT patronising unable to respect other views so I respect her #CBB,1,Non_Hate,0
602,Asexual-curious: I've often considered not fucking everything.,1,Non_Hate,0
603,"I wish there was a good way to say.

Hey, your cute. Would you like to have like a deep platonic and slightly romantic relationship without any kissing or sex?

seems a bit clumsy.
#asexual",1,Non_Hate,0
604,HI please start putting the IA on the end of LGBTQIA - intersex people exist! and are really marginalised and are part of the community and yes so are asexual people  (IT STANDS FOR ASEXUAL NOT ALLY) - if anything leave the Q out tbh.  fucking come at me,1,Non_Hate,0
605,Wow I can't believe Lydia Martin came out as bisexual and is dating pansexual Malia Tate what a time to be alive,1,Non_Hate,0
606,"white transmisogynists who claim to be allies of POC: you're not slick, &amp; you're not my ally.

you can't be an ally of POC if you fail to recognise the humanity of trans women, esp since many many trans women are of colour.

basically, y'all can fuck all kinds of off.",1,Non_Hate,0
607,of fuckin course theres a #NaNoWriMo thread about how to write erotic sex scenes for non-human characters involving inter-species copulation,1,Non_Hate,0
608,There are two lesbian love letters in here so guess what I'm translating when I next do Latin work.,1,Non_Hate,0
609,We should all be asking for  #NicoHines resignation. You don't play w/ LGBTQ people's lives by outing them. #Homophobia runs deep. #FuckYou,1,Non_Hate,0
610,"thinking of things I can do with my privilege. a few bucks a month to PP, trans lifeline, ACLU membership. join patreons for queer creators.",1,Non_Hate,0
611,"1821: what's the difference between a hot topper and a jolly slider again?

2021: wait is there a difference between a cum guzzler and a slobberjaw",1,Non_Hate,0
612,My Erectile Dysfunction is just my penis being asexual BOSS.  #ShittyTweetClub,1,Non_Hate,0
613,And murphy gets called a one beer queer pussy by my teacher ahaha,2,Hate,1
614,"I had a dream that a bunch of queer femmes and I formed an indie/punk band and we were just called ""DYKE"" so yeah who wants to make that a reality",1,Non_Hate,0
615,nickelodeon made avatar korra a lesbian which just fuckin rocks she gunna beat that pussy up,1,Non_Hate,0
616,my brother may be a fuckin queer but I swear he brings home a different bitch every week damn,1,Non_Hate,0
617,about to rock the house @ the American Academy of Pediatrics annual conference LGBT panel! preaching no #intersex surgeries,1,Non_Hate,0
618,Not a lesbian but she a freak tho :smiling face with horns:,1,Non_Hate,0
619,That bitch with the deep voice in gidle gives me dyke vibes,2,Hate,1
620,"just downloaded a lesbian dating app so that's where I'm at, in case u were wondering",1,Non_Hate,0
621,We LOVE #transgender #trans #intersex #genderqueer #nb #twospirit #2s #enby #nonbinary #transsexual #genderfluid #gendernonconforming #gnc  PEOPLE!!! :black heart::black heart::black heart::black heart::black heart::black heart::black heart:,1,Non_Hate,0
622,"From this day forward, I'll be known as the infamous butt pirate Schlong John Silver. I'm coming fer yer booty!",1,Non_Hate,0
623,ibuki is the purest most gentle lesbian and ritsuko is a FUCKING B,1,Non_Hate,0
624,"One more loyalty less bi*** spotted who is basically AUSSIE fan but now changed to chokers fan

We don't need support from this type of people
True loving heart for AUSTRALIA is there here for few and they are enough
AUSTRALIA IS MORE THAN LIFE",1,Non_Hate,0
625,technically dk is intersex if you put human words to thw reptile fuckery i did to his genitals idk,1,Non_Hate,0
626,"Did u know that I'm gay and I love my partners
  ",1,Non_Hate,0
627,"Please append this wherever necessary:

You meant cis able white men. Intersex, trans men, and masculine nonbinary people are disproportionately disadvantaged in accessing care around reproductive rights. ALL men of color &amp; many disabled men are also impacted because of eugenics.",1,Non_Hate,0
628,"Three trans guys walk into the bathroom with only one stall, awkward hovering ensues",1,Non_Hate,0
629,"""I am just not attracted to you sexually.""
""But.. Why? I mean, you're interested in other people. You are not asexual!"" 
m(",2,Hate,1
630,Looking for #Asian #lesbian or #bisexual #artists - or women artists working with #LGBT themes. Please get in touch! Please RT!,1,Non_Hate,0
631,just think of it as you were bi &amp; u were gettin all this hate &amp;people thought of you differently. you would like people to stick up for u.,1,Non_Hate,0
632,Absolutely loving  and  standing up for lesbian youth at #AucklandPride!,1,Non_Hate,0
633,Eloise is stuck in a bisexual love triangle during eugenics experiment. They must all escape persecution while being hunted. #YA #DS #SFFpit,1,Non_Hate,0
634,"To settle this dispute for you assholes: EVERY woman has a different body. Every. Single. One. Some women have had hysterectomies. Some women have one or no breasts. Some women are intersex. And some women have penises. They all get healthcare.

The end.
#JKRowling #JK #TERF",1,Non_Hate,0
635,"I'm not bisexual. I slipped and my mouth fell onto this penis, I swear.",1,Non_Hate,0
636,"You're a guy and you have a name for your car.Mancard revoked,you are gay.",2,Hate,1
637,"""Sometimes I fear that the whole world is queer"" #DavidBowieQuote Change 'fear' into 'wish' David",1,Non_Hate,0
638,"I identified as genderqueer for almost a full year before I started to feel more comfortable identifying as NB and before that I had been identifying as female my whole life

I didn’t identify as any sexuality for a long time before I grew comfortable with the term asexual",1,Non_Hate,0
639,i would like to date a rich asexual sugar person so that i cant be spoiled in a relationship and not have to give any sex sounds ideal,1,Non_Hate,0
640,"'yes, it's just so amazing to be here in London for the Baftas'
[trans. 'some f**ker put this into my contract']",1,Non_Hate,0
641,"Things I never thought I'd hear in class, or at all, part 2: Transgender cows.",1,Non_Hate,0
642,"""People on the asexual and/or aromantic spectrums exist in your community."" 

is that a threat?",1,Non_Hate,0
643,"I'm fairly certain my roommate is a crazy germophobe neurotic asexual, but he lets me have food so Lido cares not",1,Non_Hate,0
644,"Have come out (again, still, constantly) to people at work who didn't know I'm a lesbian. This too is an important and necessary action.",1,Non_Hate,0
645,Wow my mom is okay with me being bisexual wow lol,1,Non_Hate,0
646,"(Just for the record, I came out as bisexual, not completely gay)",1,Non_Hate,0
647,"&gt;Feel like jacking it
&gt;Check porn site I normally go on
&gt;Check the trans section because I love me some girldick
&gt;Bunch of literal old dudes with beer guts and shit in heels
&gt;Don't feel like fapping anymore
&gt;Don't feel like looking at real human beings anymore",1,Non_Hate,0
648,why is there not a lesbian version of Grindr called Scissr,1,Non_Hate,0
649,"My sister : ""mom I'm bisexual""
My mom : ""since when?""
My sis : ""since I was born!""
My mom: ""stfu you dumbass &amp; sit down""",2,Hate,1
650,"Jeremy Springer live tweet. Episode: 'bisexual battlesbattles' 
Current battle: women ditches girlfriend for husband, all 3 fight.",1,Non_Hate,0
651,"we as Americans should not let gays, Christians, Jews, or any American be persecuted by Islamic extremists. - Donald Trump",1,Non_Hate,0
652,Gay couples are my shit :OK hand: light skin tone:,1,Non_Hate,0
653,"broke: calling bi characters&amp;people only straight or gay 
broke: calling gay characters&amp;people bi

woke: just calling people what they fuckign are",1,Non_Hate,0
654,"Mess with the bull dyke, you get the fuckin horns.",1,Non_Hate,0
655,"This toilet trans panic bullshit is winding me up for so many reasons, chief among which is this: The idea that rapists might pose as (pt1)",1,Non_Hate,0
656,"if youre black, muslim and queer pls be my friend",1,Non_Hate,0
657,"I could teach Carolyn Forché, Ross Gay, Audre Lorde, and Danez Smith every day  like I did this afternoon. #poetry",1,Non_Hate,0
658,"All children have a right to bodily integrity whether they are born male, intersex or female. #i2 #EndMGM #EndIGM #EndFGM",1,Non_Hate,0
659,"Like, Mmkay society I understand you're telling me to ""pick one"" sex. But guess who's intersex &amp; is neither male nor female? MY FCKN ASS",1,Non_Hate,0
660,"slams fist down
i stand for bisexual sully",1,Non_Hate,0
661,Two local gay brothers go to a bar with their boyfriends and hang out not realizing their brother is fucking gay: the rp,1,Non_Hate,0
662,i cant believe san junipero gave the bury your gay trope a new meaning,1,Non_Hate,0
663,All niggas are gay,2,Hate,1
664,"Ain't a bi person in the world who doesn't know they can straight pass, but, y'all love implying bi ppl aren't queer enough.",1,Non_Hate,0
665,"Transphobes are so fucking wild like??? I had one tell me that infertile trans women don’t exist, another one denied the existence of intersex people and some poor dude thought the dictionary definition of the word “woman” included stuff about childbirth. I just,,,,,,can’t.",1,Non_Hate,0
666,"""My queerness is not a vice, is not deliberate, and harms no one."" #queer #genderfluid #lesbian #loveislove #beyourself",1,Non_Hate,0
667,As if lee Ryan had a bisexual fling with Duncan James like wtf childhood crush now ruined,1,Non_Hate,0
668,"Whether you're trans, cis and/or intersex, we all need access to reproductive health care, which for many means birth control #HandsOffMyBC",1,Non_Hate,0
669,Gay Update: I'm currently feeling uncertainly gay.,1,Non_Hate,0
670,"Had someone rec ""Boy: Erased"" to me today because ""it's a gay movie! You would love it!"" And I just want to say that not all gay people are a) comfortable with or b) interested in watching stories that center on homophobia, conversion therapy and violent oppression of gay people.",1,Non_Hate,0
671,i'm not gay but i want calvin harris to choke me,1,Non_Hate,0
672,has any straight person bought internet gaylord merch,1,Non_Hate,0
673,:winking face with tongue: u candy cane cum guzzler :tongue::Christmas tree:DICKmas and a FAPPY new year.:Christmas tree:is here and u know what that means :snowflake: HOE HOE HOE season has arrived :Santa Claus: put on your rudolph panties :red circle: pop ur peppermint pussy :candy: and sit by the fireplace with some hot COCKLATE :eggplant::hot beverage:if u want to get RAWED :backhand index pointing right::OK hand: under,2,Hate,1
674,"Me, banging pots and pans together: hamlet and horatio are queer as heck my dudes",1,Non_Hate,0
675,ATTN FAM: anyone know any v talented trans video editors looking for a freelance gig?,1,Non_Hate,0
676,"If you’re not queer, then don’t use that word. Or fag, dyke, butch, etc.",1,Non_Hate,0
677,"earlier i asked a friend if they thought another friend was ""canonically asexual"", like we're all in a fucking anime or something",1,Non_Hate,0
678,9. How does your local Gender Identity Clinic treat trans youth? Mine still practices reparative therapy.,1,Non_Hate,0
679,"How many LGBT teenagers will now live long, healthy, happy lives thanks to Doritos' brave stance in making rainbow chips?",1,Non_Hate,0
680,My sister thinks I’m mad cause she’s a lesbian... no it’s just your attitude. Just cause you’re a dyke doesn’t mean you HAVE TO BE A BITCH,1,Non_Hate,0
681,Can't acc believe I used to be a cheerleader lol what a batty boy,1,Non_Hate,0
682,Anybody who thinks the yodeling kid is funny ur mom gey,2,Hate,1
683,Dismissing bullying of trans people is dismissing the 40% attempted suicide rate. Something's can't just be ignored.,1,Non_Hate,0
684,"But seriously, after all the bullshit I've been put through for being asexual, (even tho I'm not cis or het) by people who are LGBT+",1,Non_Hate,0
685,"you tell people you “bisexual”, first thing they say is “you just don’t know what you want”. bitch I like BOF, fuck out my face.",1,Non_Hate,0
686,"""...and that's wrong (pertaining to a convo about her being bisexual or being a lesbian)"" in which, my niece's friend, not missing a fucking",1,Non_Hate,0
687,what if Diabolik Lovers but the asshole sadist vampires were all lesbians,1,Non_Hate,0
688,more bisexual representation 2k17 bitch,1,Non_Hate,0
689,everyone who thought i was done being a LOUD QUEER: im officially back on my bullshit and ready to F I G H T,1,Non_Hate,0
690,"""You probably get hit on by a lot of lesbians"" you have no idea :victory hand: medium-light skin tone:️",1,Non_Hate,0
691,"University of Queensland forms now have more inclusive gender options: M (male), F (female) or X (Indeterminate/Intersex/Unspecified)",1,Non_Hate,0
692,"BTW, LGBTQIAPK = Lesbian, gay, bisexual, transgender, queer/questioning, intersex, asexual/androgynous, pansexual/polyamorous, kinky ;) #LT",1,Non_Hate,0
693,"any furry born after 1993 can’t cook… all they know is holiday inns , dye they suit, vent, be transexual , eat dog dick &amp; die",2,Hate,1
694,Ace Update: I’m feeling comfortably asexual and aromantic.,1,Non_Hate,0
695,Can’t argue against a someone with a large following without getting hit by their dicksucking fans.,2,Hate,1
696,#TalkLikeYourBestfriend I'm half lesbian ,2,Hate,1
697,have emmerdale just forgotten liv is asexual or??,1,Non_Hate,0
698,coon-ass cis-ass people got a lot of opinions on trans people but show them an intersex person and their heads explode,1,Non_Hate,0
699,"I'm so tired of being ""represented"" by problematic queer folk. Fed the fuck up, wow.",1,Non_Hate,0
700,If you think the mass shooting is funny because it was at a gay club that's fucked up,1,Non_Hate,0
701,I took a Kinsey scale test on the internet and it told me I'm asexual??? !!!! what,1,Non_Hate,0
702,Imagine if I actively dated people and was sexually active. Fuuuck. Sometimes I'm so happy I'm asexual.,1,Non_Hate,0
703,I went to a party looking like a straight dyke y day :/,2,Hate,1
704,Bisexual representation in tv shows is my kink :woman shrugging: light skin tone:,1,Non_Hate,0
705,Don't call yourself a bisexual if you've never fucked a bicycle,1,Non_Hate,0
706,Reagan is responsible for the deaths of hundreds of thousands of LGBTQ ppl around the world. Don't let this fact be sanitized or forgotten.,1,Non_Hate,0
707,bi people don't break hearts :raising hands:,1,Non_Hate,0
708,Happy Queer Christmas Eve everyone! :rainbow: ,1,Non_Hate,0
709,"""People on the asexual and/or aromantic spectrums exist in your community."" 

is that a threat?",1,Non_Hate,0
710,Ur tongue looks like a tranny,2,Hate,1
711,"Tw slurs insults 
My dad calls my gay jokingly already as a bad thing Oof and calls tyler, josh dan and phil batty boys or fags and I can’t defend it without drawing attention to my gayness :((",1,Non_Hate,0
712,I'm so in love with an asexual and it's killing me fml,1,Non_Hate,0
713,RIP to the man who beat up another person just because he's gay,1,Non_Hate,0
714,"Y'all, I really truly thought I was asexual. Then I had sex with a girl, and turns out I'm just gay, I guess.",1,Non_Hate,0
715,"To support Pride Month, my truck decided it would go all out this year and blow a tranny.",2,Hate,1
716,"Doctor: ""You should stay away from trans fats""
What should I eat, cis fats? lol
Dr: ""Here's a prescription to shut the fuck up forever""",1,Non_Hate,0
717,"Coming this November to ABC, a trans gay man and an asexual lesbian get married in a sitcom called ""Its Not A Joke We're Doomed""",1,Non_Hate,0
718,I can't tell if y'all laughing with the gay nigga in the musty mink or at the gay nigga in the musty mink,2,Hate,1
719,i’m a GAY MAN and i LOVE brockhampton :pensive face:,1,Non_Hate,0
720,There is no such thing as a bisexual boy. If you like niggas then u gay. No Girl wants a nigga who like niggas.,2,Hate,1
721,Well guess my female fallout 4 character is bisexual now. Either that or experimenting.,1,Non_Hate,0
722,Your sex life as a trans man is your business just as every cis person's sex life is theirs,1,Non_Hate,0
723,"""The vast majority of journalists I deal with are not homophobic or transphobic, they're homo-ignorant or trans-ignorant""
#TransTalkCUNY",1,Non_Hate,0
724,Approximately 1% of people worldwide identify as asexual (having no strong sexual attraction to either sex).,1,Non_Hate,0
725,Lesbian honest who likes the song hey there Delilah,1,Non_Hate,0
726,Rev $$$ June 2015 ish: 6/5 Darqness  // 6/20 Girl Bye w/   // 6/26 Trans Pride Seattle ,1,Non_Hate,0
727,i love genshin censoring every word on earth BUT dyke,1,Non_Hate,0
728,Unfollow me if you think asexual or people under the asexual umbrella are not lgbtqiA+ xx,1,Non_Hate,0
729,"I’ve seen far more angry people tweeting about Pride month.  It’s either people saying who is or is not part of LGBT+or being mad at corporations.  

Jesus fucking Christ, chill out.  I get that we have a long ways to go but fighting each other isn’t the way to do it.",1,Non_Hate,0
730,"gay people: bisexual people need to chose a side!!1!1
me: do I have to remind you out of all people that sexuality is not a fucking choice?",1,Non_Hate,0
731,When a nigga kicks it with only girls but calls them his friends is he a player or a queer,1,Non_Hate,0
732,I'm finding the best part of being a #writer is getting to meet all these new people. Both real and in my head. #writerslife #lesbian #amwriting #lesfic #scifi #lesbianromance,1,Non_Hate,0
733,GAY IS ALWAYS GOOD,1,Non_Hate,0
734,"Lmao the second u disagree with a lgbt person you automatically a homophobe, transphobe all that :face with tears of joy: niggas don't know nun about u but God forbid you don't agree with everything they agree with lol smh",1,Non_Hate,0
735,Multiethnic Queer Response To Beyoncé's 'Apple' And Her Super Bowl Performance.,1,Non_Hate,0
736,I’ve been talking about lesbian ritsumao all evening and :smiling face with heart-eyes::smiling face with heart-eyes::smiling face with heart-eyes::smiling face with heart-eyes:,1,Non_Hate,0
737,"I hate that everyone ""knows"" everyone . I want a girl who in the cut and ain't already fuck with the whole lesbian community",1,Non_Hate,0
738,I have no problem with transgender... But the fact that two of them have one Woman Of The year twice in a row for not doing shit is like....,2,Hate,1
739,"I don't care if you are gay,bisexual,lesbian,transsexual,straight,muslim,christian,buddhist,black,white...
I just see a HUMAN",1,Non_Hate,0
740,"The idea of proving your gender is idiotic too.
If you even acknowledge the existence of transgender people, then you know it's not possible Because it's clearly not something like, visible
Maybe you could expect trans people to walk around with CT scans to prove their worth to y",1,Non_Hate,0
741,Apparently the Trans-Am:registered: isn't as closely related to Trans Fat:registered: as one would have assumed.,1,Non_Hate,0
742,Sat next to a transvestite who immediately ordered a vodka lemonade. Interesting 5 hours.,2,Hate,1
743,All nighter with the queer and mark's hamster I guess.,2,Hate,1
744,"See let me tell ya'll something, 
If you hate Vee, you're either A demon, 
A witch, An asslicker
A two-faced person 
A mad person, An idiot,
A fool, A dimwit
A clown, A halfwit
A devil, An enemy of progress
A hypocrite, A liar 
OR 
All of the above
#BBNaija 
#LayCruiser 
#FreeVee",1,Non_Hate,0
745,"Just because people don’t like me or I don’t like them that doesn’t mean I’ll be nasty about resources I know are available. 

I created a page to share ALL Black intersex, non binary, gender non conforming and trans ppl crowdfunding stuff. Not just people I like and that like me",1,Non_Hate,0
746,"Radfem on physics: ""Another left brain VERY male dominated field. Typical of trans MTFs"" No, not gender-essentialist or misogynistic at all!",1,Non_Hate,0
747,. humanizes trans family life and shows resilience &amp; love in real-life modern families. Keep an eye out! #GoodPitchChi,1,Non_Hate,0
748,"cannot believe that canonically, Mr. Clean is asexual and refuses to fuck because he lives for cleanliness",1,Non_Hate,0
749,Watching Gay &amp; Under Attack just shows how disgusting homophobes are and they should never get away with the way they treat gay people #lgbt,1,Non_Hate,0
750,harry potter is bisexual. steve rogers is bisexual. bob belcher is bisexual. fight me.,1,Non_Hate,0
751,"Can I just say I feel like a dumb idiot?.. I stopped using the words ""Futa/Dickgirl"" etc awhile ago and have since started using intersex/preffered pronouns. Because I was super uneducated. Trans don't like those words for good reason! Please dont use these.",1,Non_Hate,0
752,Did I just read a bisexual woman say she's gonna fuck a guy to stick it to biphobes :loudly crying face::loudly crying face::loudly crying face: lmaooooo literally no one's stopping us from fucking a guy I lose braincells everyday on this app,1,Non_Hate,0
753,I can't believe the Thinking Cup missed out on the chance to name the BLAT (:bacon:lettuce:avocado::tomato:) the LGBT (lettuce/guac:bacon::tomato:)..the tru gay sandwich icon,1,Non_Hate,0
754,MARNIE SIMPSON IS BISEXUAL CELEB BIG BROTHER IS LIT ALREADY,1,Non_Hate,0
755,Do you support gay marriage?,1,Non_Hate,0
756,Kal and Kieran scrapping then both them burst oot greeting after it couple batty boys,2,Hate,1
757,Bilingual (I guess) Bisexual (mess) bipolar. Hmm. ,1,Non_Hate,0
758,"""Wait if you're bisexual are you like attracted to like all girls?"" No you fucking idiot are you attracted to all guys???",2,Hate,1
759,"I want a Bruce in the streets and a Caitlyn in the sheets
.
.
.
Basically, I want a transexual.",1,Non_Hate,0
760,I’d really like to know why Jesse Singal is so aggressively hateful against trans people. His level obsession about us creeps me the fuck out.,1,Non_Hate,0
761,about to be a hard ass lesbian,1,Non_Hate,0
762,Not to sound like a bisexual in a heterosexual relationship or anything but I wanna have a threesome w my boo n another hottie hehe&lt;3 &gt;:-),2,Hate,1
763,Homophobia: The irrational fear that three fags will break into your house and redecorate it against your will  #gay #lgbt #gayquotes,1,Non_Hate,0
764,Let asexual people live in peace.,1,Non_Hate,0
765,if my dad asks me if i'm gay again i'm looking him straight in the eye and telling him i love big cocks.,1,Non_Hate,0
766,"I AM SUCH A WEAK ASS BITCH, I LOVE #MALEC SO MUCH! MY HEART IS BEATING SO FAST! ONLY 2 1/2 HOURS TO GOOOO!!! MY BODY NEEDS THEM #Shadowhunters #LGBTQ #happiness #couple #love",1,Non_Hate,0
767,"holy shit. watch bojack horseman if not for bojack, but for todd. a canon asexual. this series is so good goddamn",1,Non_Hate,0
768,Hey Ladies Stop Being Scared Around Lesbians.  You're not officially cute until one likes u. :thinking face:,1,Non_Hate,0
769,#gainwithxtiandela say no to suicide pls #intersex,1,Non_Hate,0
770,"*gets flirted with in starbucks with a loona pickup line*

*POWER WALKS AWAY IN PANICKED BISEXUAL*",1,Non_Hate,0
771,"'Emily didn't cry at the party, she just ran around in her multi coloured cape telling people she was bisexual'",1,Non_Hate,0
772,"me, an asexual: fuckign choke me",2,Hate,1
773,bitches that fake being bisexual for attention erks the fuck outta my nerves,2,Hate,1
774,"Today my boss asked me if I still “use the grinder” out of the blue (he bought me a coffee grinder for my birthday) and my gay ass just stared at him, speechless then awkward laughed and walked away. Sos I have to quit now.",1,Non_Hate,0
775,Every time i see a redhead im reminded that intersex people are just as common. And then saddened that surgical choices are made for them in infancy. Fuck all the doctors who lie and manipulate unknowing parents.,1,Non_Hate,0
776,PEDOPHILIA IS A CRIME NOT A SEXUALITY STOP PAIRING IT WITH THE LGBT+ FLAG THX!!!!!!,1,Non_Hate,0
777,The Queer Porn Film Festival was fun! There's an unbelievable amount of hotties fucking on film in the world!!! Glad to have gone.,1,Non_Hate,0
778,being a bisexual woman sucks bc men are so easy to fuck yet so annoying to fuck with,1,Non_Hate,0
779,Really enjoyed  nice to see that Trans wasn't the main story point,1,Non_Hate,0
780,intersexual feminism now that’s what I’m talking about am I right fellas,1,Non_Hate,0
781,3 months into owning my first Dodge an already have to start saving for a tranny :face with tears of joy:,2,Hate,1
782,When girls wear so much makeup that they actually begin to look like a transexual male...:frog::hot beverage:️,2,Hate,1
783,brig armour is kinda gey,1,Non_Hate,0
784,"Bi update: Just so you know, I'm feeling powerfully bisexual.",1,Non_Hate,0
785,"Come on in, ""take"" a number, and sit down because this thread is going to be awhile! Our new Woke Julius will be on sale after we post 60 tweets about how a webcomic of some IT dudes making dick sucking jokes over IRC is peak LGBTQ representation",1,Non_Hate,0
786,"She Bi. He Gay. She A Hoe. He Sells Drugs. They Fuck. They Smoke... WHO GIVES A FUCK? LEAVE PEOPLE ALONE! IT'S THEIR LIFE, SHIT !",1,Non_Hate,0
787,"*puts my Angry Man Hating Dyke boots over my ""ofc i think trans women are woman and understand there are men who are part of oppressed groups that goes without saying you fool"" socks*",1,Non_Hate,0
788,"Lesbians have such a strong imagination:person bowing::face with tears of joy:so convinced we can have children together, scientists need to gone and make somen shake:microscope::women holding hands::baby:",1,Non_Hate,0
789,An exhilarating mystery audio drama about an asexual human disaster and an adventurous father who have a mysterious connection.,1,Non_Hate,0
790,"There are two genders. 

There is rare intersex. 

Anything else is an individual personality expression. 

Sue me. 

#IStandWithMaya",2,Hate,1
791,'I wouldn't have a problem with trans people if they would just get gender reassignment surgery' is the most ignorant thing I've ever heard.,1,Non_Hate,0
792,"Thank fuck  is out! Nasty, vile, bitchy, manipulative arse hole. WORSE person to represent the #LGBT community. #CBB #CBBPerez",1,Non_Hate,0
793,"The Dilbert guy is no LGBT ally, but his posts are pretty gay",1,Non_Hate,0
794,"I love my trans, non-binary and intersex brothers, sisters and siblings and I am sorry for the bigotry you’ve experienced this week and always. You don’t need celebrities to validate you. :growing heart:",1,Non_Hate,0
795,"It’s interesting how straight people will sleep around all they want, but when they see a woman with a bisexual man they wanna talk about the dangers of HIV &amp; stds. So you weren’t worried about HIV &amp; stds when you were fucking everything &amp; coming home to your woman/man?",1,Non_Hate,0
796,I’m honored of being invited to speak on 2 panels about being trans* and its risks of being affected by HIV at the World AIDS Conference in Amsterdam next week! Meet me @ the TNZ @ #AIDS2018 #AIDS2018Live #HIV #trans #transgender,1,Non_Hate,0
797,"yes, it was the first time i saw a lesbian couple being affectionate irl. and maybe that's because most couples are afraid to show affection",1,Non_Hate,0
798,"Me: What tipped you off that I was asexual?
Cast mate: Just your general disinterest in people
#lifeofdeb #asexual",1,Non_Hate,0
799,"""intersex doesn't count"" transphobe rhetoric is like saying ""Only blue and red can exist, purple doesn't count""",1,Non_Hate,0
800,Watching Gay &amp; Lesbian Movies On Netflix,1,Non_Hate,0
801,I transvestite told me that my smokey eye was killin it... That's when you know your makeup is on point,1,Non_Hate,0
802,"I have been waking up at ridiculous hours.....3 a.m. and shit.....like I have cows to milk.....this morning??  well, I just woke up!!  5 fucking 30 ya gawd damn cocksuckers!!!  and it is already a beautiful day to be alive!!  WHY??  Cuz I dreamed about Uncle Joey ALL NIGHT!!!",1,Non_Hate,0
803,how the fuck did I just learn about intersex at age 21,1,Non_Hate,0
804,"""Assigned at birth"" stolen:  intersex kids DO have ambiguous genitalia. In 99%+ of newborns sex is obvious. Cooptation=typical transactivism",2,Hate,1
805,2 peoples unfollowed me after i rted the asexual are lgbt+ thing well ive only 2 words to say: fuck you,1,Non_Hate,0
806,"We have law enforcement officers and military personnel getting killed on a daily basis, yet America is focused on a transgender.... #WAKEUP",1,Non_Hate,0
807,"transphobia? / general cluelessness

 from my SOCIOLOGY TEACHER: “there are many gender identities: bisexual, transsexual, transvestite, asexual”",1,Non_Hate,0
808,that’s gay as fuck,2,Hate,1
809,"I learned something today. Apparently, only women and gay men shop at Express. Who knew? :man shrugging:",2,Hate,1
810,In nier I helped a runaway resistance member get gay married to an s unit so they can start a family together,1,Non_Hate,0
811,Lesbian parenting is listening to “Pynk” on repeat during bath time.,1,Non_Hate,0
812,tfw Valentines Day is  Heteronormative Day #1 and u going to a LGBT picnic bc fuck everyone,2,Hate,1
813,theres so many lesbians at my school,1,Non_Hate,0
814,"Society Would Look At Me Label Me A Lesbian:women holding hands: Niggas Would Label Me A ""Dyke"":smiling face with horns: &amp; Straight Girls Would Label Me A Possibility:smirking face::face savoring food::face with tears of joy::weary face:",1,Non_Hate,0
815,"Crisscrossd H'ney &amp; H'gey tonight,behalf of a local charity,visitin families strugglin wid basics &amp; due t transition t UCredit so benefits ave stopped for awhile.2wk old child,parents with total of £31.12 left t survive on.visitin again on weekend t provide support over comin wks",1,Non_Hate,0
816,"asexual when i want to be.

listening to ur dick is a weakness.",1,Non_Hate,0
817,i Hate how a lotta cishet ppl just make characters they dont wanna deal with asexual like thanks a lot i'll beat you with my ace fists,1,Non_Hate,0
818,"Watching interviews from early this january with Jeremy Shada,  were people ask him about Bi-representation and Bi lance and I just realised he already recorded his lines for ....last season, the Allura date kiss etc scenes. God the expectations vs what he knew...",1,Non_Hate,0
819,"oh, i’m trans. what about my genitalia, you ask? Well—[SIRENS BLARE] [WOLVES SNARLING] [ENGINES REVVING LOUDLY]",1,Non_Hate,0
