id,Text,Label_Id,Label,Label_Rev
1939,"#Bisexual awareness week! Yes, we exist. No, we're not indecisive, non-monogamous,dishonest or unicorns. Actually, sometimes we're unicorns.",2,Positive,1
1940,"Top 72 GeoMetry Dahs Pleyers
1: my cat
2: sunxi 
3: wargaaaayy af
4: beginninglevel
5: slobonmyknobbelboy
6: jacksfilms
7: skull ooooooioh
8: Ho-Oh from pokemans 
9: focc u
10: VIpRiNn
11: ur mom gey!!12
12: top 18282 fortnite yootooburs whove swOOOIOOOOOIOOIOrn",3,Neutral,2
1941,"the cisnormativity behind the a/bortion ban is fucking awful. yes, it's an attack on women's rights as well as trans' rights and intersex rights. stop excluding non-cis people in your shit activism you snotbags",2,Positive,1
1942,I know this is gonna sound pretty ghey but holy cow do I flipping love  a whole bunch. I have moments where I just stare at him and smile real big because I can't believe I've found someone so damn perfect,2,Positive,1
1943,when the waitress thinks you and  are a lesbian couple but we have no shame:women holding hands:,2,Positive,1
1944,you told me to delete any tweets making our family look bad? heres a tweet for you. im queer and im proud.  you cant shame me into silence,2,Positive,1
1945,"once every four months I crawl out of the woodwork to remind everyone mad about modern persona that digital devil saga ($5, PSN) has a bunch of bisexuals, an intersex character, an agender character, assorted gay shit, AND is about cannibal fursonas. I don't know what else you n",3,Neutral,2
1946,Boys are dumb lol I might just turn asexual real quick,3,Neutral,2
1947,every weekend I become more and more asexual,3,Neutral,2
1948,Nazrene in this scene is the very definition of Confused Bisexual and hmm i wonder where she gets it from,3,Neutral,2
1949,"Conclusion from tinder is:
-English girls are WAY to cocky and match with you only to not reply.
-French girls are way too goody goody not a bad thing but where the french baddies at?
-if you cant tell what they look like, dont bother.
-gay guys are now women...
-tinder=hopeless",3,Neutral,2
1950,"talking about shakespeare:

“i’m going to my girlfriend, comparing her to a summer’s day, except, it’s not for a woman! ..........it’s for a young man!”

“HE GAY!”",3,Neutral,2
1951,"My ""gay/hour"" policy is doing a fine sort of any new followers who missed that I'm a fat, gay, trans, &amp; science loving colored liberal UU.",3,Neutral,2
1952,"Just occurred to me as I sit here writing A/B/O Spacedogs smut, that I often write omegas as ""indeterminate"". That is, you could read them as ""intersex"" or as a buttbaby omega. I know some people are squick one or the other so please do ask if you wanna know re: any specific fic.",3,Neutral,2
1953,"""fuck all of you for not including aces and aros in pride"" ii hope to God y'all talking about lgbt ace/aro people??????? Please be specific",3,Neutral,2
1954,Str8s need to understand that nobody asked for or WANT their opinions on LGBT issues #justshutupandlisten,3,Neutral,2
1955,"Being bisexual is comfortable for me, and if you have an issue, ill just eat your ass :)",2,Positive,1
1956,Not sure if I'm just extremely picky when it comes to boys or I'm a lesbian?!¿¡,3,Neutral,2
1957,"Listening to a young cis-het guy poorly explaining what “intersex” means to his mates. He’s fucking it up, but by god he’s trying.",2,Positive,1
1958,"""Did someone say.... Sapioromantic asexual validation?""
-Winston from overwatch",3,Neutral,2
1959,GIMME ME BISEXUAL!JAKE &amp; ELEANOR  IT'S WHAT I DESERVE,3,Neutral,2
1960,"EVERY time i find out more about how intersex people are usually treated by medical professionals and close family i am DISGUSTED 

how tf do u think mutilating your kids genitals is in any way excusable?",2,Positive,1
1961,is there a support group for lesbians with long hair??,3,Neutral,2
1962,Reminder That Jessie Chooses To Dress Like A Butch Lesbian,3,Neutral,2
1963,Target has the best selection of asexual weirdos.,3,Neutral,2
1964,I'm now asexual lol . Niggas ain't Shit and neither are these Bitches SMH,3,Neutral,2
1965,"Half bae, she half straight and half gay.",3,Neutral,2
1966,Being intersex is not a disability. It's just nonconformity to society's binary box.  #thespreadlive ,3,Neutral,2
1967,OBAMA: Some on the left are upset I may trim Medicare and Social Security. TRANS: HEY! HIPPIES! BE GLAD I'M DOING SOME SHIT &amp; SHUT THE F UP!,3,Neutral,2
1968,Queer trans women who are some of your favorite trans porn performers? I feel like being in porn has me isolated from who fans are into,3,Neutral,2
1969,"PSA: The Queer/Trans/Intersex/People of Colour around you right now are shaken and grieving. Give us/them some space, eh? #Orlando",3,Neutral,2
1970,Nicaise is aromantic and asexual when he grows up !!!!,3,Neutral,2
1971,Choni kissed &amp; Cheryl is a lesbian.,3,Neutral,2
1972,They can't come up with a better insult than transgender and ugly quarterback lol k,3,Neutral,2
1973,excuse me dean winchester is a selfless bisexual trash,4,Negative,3
1974,#carswell  Ukip now has no MPs &amp; now no reason for BBC to invite them on any of their programmes.  One Trump asslicker is not a good reason,3,Neutral,2
1975,What do asexual people have in place of a hoe phase,3,Neutral,2
1976,"matros nho    
toroms han     
motor hans        
thomas nor     
homo trans     
hormon tas
hans rotmo

...",3,Neutral,2
1977,Homophobia doesn’t always mean you’re literally afraid of homosexual ppl. I.T can be you having a concern of the effects representation the lgbt can have on children. Like you have a fear of everyone being gay :face with tears of joy:,3,Neutral,2
1978,Is there a transgender bathroom in here cuz I'm boutta wreck that shit,3,Neutral,2
1979,"Why are people treating the word ""lesbian"" with such distain and can we please stop that?",3,Neutral,2
1980,"I don't care if Bruce Jenner is heterosexual, homosexual or asexual. I do care that w/ Assholes like Santorum; Jenner remains a Republican.",3,Neutral,2
1981,writing bonds was a good idea and im gay thanks,3,Neutral,2
1982,"I'll know I've ""made it"" on twitter when I have more followers than someone who has ""bisexual, cam girl, or anal obsessed"" in thier bio.",3,Neutral,2
1983,feeling myself cause this lesbian couple said that my swag was on point lol,2,Positive,1
1984,"Sexuality so hetero rampant. 

Homosexuality whispers,
God we wish he was one of us. 

*LGBT a kiss to all of you.",3,Neutral,2
1985,"some cospleyers are gey, for example,",3,Neutral,2
1986,$1700 to fix my tranny... fuckin love it:unamused face:,4,Negative,3
1987,"holy shit, i totally forgot that raphael is asexual, what a good",3,Neutral,2
1988,"Being an Arrogant Scum, is better than being a asslicking, cocksucking asshole.",4,Negative,3
1989,will ppl ever not consider sexuality a spoiler thx !!!!!!!!!! i’m so tired of netflix shows being out for all of one (1) day and being hit with “this character gay you MUST watch” like damn give me a second to figure that out myself and be overwhlemed by representation u fucks,3,Neutral,2
1990,9. How does your local Gender Identity Clinic treat trans youth? Mine still practices reparative therapy.,3,Neutral,2
1991,"Remember that Tumblr post that said ""browsing the LGBT believe section is the emotional equivalent of opening the fridge when you know you don't have anything there you want to eat?""

Gay tinder is the same. 

Gay dating in real life is the same.

That's really just being gay",3,Neutral,2
1992,I am feeling particularly bisexual at the moment,3,Neutral,2
1993,"When I’m bisexual and equally interested in men and women 

Brain: don’t say it 
Don’t say it
Don’t say it
Don’t say it
Don’t say it
Don’t say it
Don’t say it
Don’t say it
Don’t say it 

Me: I’m so fuckin gay",3,Neutral,2
1994,"When is that lesbian movie that premiered at Cannes, RAFIKI, coming out!?",3,Neutral,2
1995,update i ran from the vehicle &amp; am power walking into the gaylord this is a 911 pee emergency omg,3,Neutral,2
1996,Do straight trans people really have privilege over gay trans people idk I feel like no one honors the sexualities of trans people anyway the only thing they see about us is being trans and no matter who we’re attracted to it’s seen as bad,2,Positive,1
1997,I wish I was asexual cus people disgust me!!!!!!!!,3,Neutral,2
1998,"I’ll be polite to just about anyone, bcuz it’s common courtesy, but don’t mistake my manners for respect. Respect is something that’s earned, not something you’re entitled to - to put it simply: I don’t owe anybody shit. I’ll give exactly as much as I gey, and not an ounce more.",2,Positive,1
1999,"Welp I stole this from everyone

10 -  female
10 -  160 cm or shorter
10 - asexual
10 -  wears black on regular basis
10 - healthcare student
10 - 2st gen immigrant
10 - introvert
10 - low alcohol tolerance
10 - favorite this year :flag: Latvia:
10 - doesn't wear makeup",3,Neutral,2
2000,There's a really pretty lady who works at the bbt place I like but I don't wanna.... be like hey you're lovely and I'm gay,3,Neutral,2
2001,"[shoveling @.lesbianravenna's
older looking and Lesbian moira content into my mouth like a starved animal]",3,Neutral,2
2002,"Gay, Straight, or Bi I'm still a fan of Frank Ocean.",2,Positive,1
2003,i'm gay for Cole from Mystery of Stonecrack Town,3,Neutral,2
2004,"Next up in my LGBTQ+:rainbow flag: blog series I will be recommending books with ace rep! (coming this week so stay tuned:winking face:)

There is such a shortage of books, especially YA, that feature asexual main characters. But I want to draw attention to the ones that I have read and loved!",2,Positive,1
2005,Excited to be celebrating #SydneyMardiGras; a really important time for the gay lesbian bisexual transgender intersex and drug community.,2,Positive,1
2006,"""Wanna go out with me?""
""I'm kinda a lesbian.""
""Oh""",3,Neutral,2
2007,"topic: titties, dick, and balls

tiny brain: futanari
normal brain: intersex
big brain: enby
galaxy brain: paizuri-ambidextrous",3,Neutral,2
2008,You can incorporate feminist/queer pedagogy into STEM info lit by using social justice-oriented datasets/search terms (for example). #2018stella,3,Neutral,2
2009,What’s up with people and comparing EVERY GODDAMN MOVIE that features one or multiple LGBTQ+ characters,4,Negative,3
2010,"Being gay, lesbian, bisexual, transgender, intersexual, asexual, pansexual is OK!
You know what's not ok? Being a racist, homophobic idiot",1,Very_Positive,0
2011,"I get why lesbians hate bisexual girls, cause they don't even take ya'll serious. :loudly crying face::loudly crying face::face with tears of joy:",4,Negative,3
2012,King Bob-Omp is the dirtiest cocksucker in the game and that’s why we love him,3,Neutral,2
2013,"Sorry but the new heathers movie looks fuckin awful. Uh oh white girl is getting back at a fat girl, the gays and a brown girl. Like. Damn. Feels good to be 3 outta 3 and made into a villain all the time. Like the original heathers is about aesthetic and this one is just whew",3,Neutral,2
2014,"just wanted to let all my lgbt+, trans, &amp; poc mutuals know that I love and appreciate them so damn much",1,Very_Positive,0
2015,"""When will people understand I'm not into anyone. I'm asexual.""  -. yeah.",3,Neutral,2
2016,"""He's the one that looks like a lesbian from the back""",4,Negative,3
2017,"i keep calling my dad ""gaylord"" and i dont think hes noticed yet",4,Negative,3
2018,#INeedSocialJustice because there is literally no movie that wouldn't be improved by a gay gender queer black otherkin heroine.,3,Neutral,2
2019,"I'm worried about this thing called #queer. Has it become self-congratulatory rhetoric, noncritical we-have-arrived groupthink posturing?",5,Very_Negative,4
2020,"hey girls just figured I would let everyone know I had a revelation, im not lesbian i’m bisexual ahaha ya know you live and ya learn I guess!!! but yeah sexuality can change my friends :face blowing a kiss::face blowing a kiss:",2,Positive,1
2021,"So I finally decided to watch “Queer Eye” on Netflix and let me just say, that show makes my little gay soul so happy. It’s beautiful.",1,Very_Positive,0
2022,"My gay uncle just runs up to me and screams ""O MAHHHH GAWDDDDDD (real name) IZ DAT YOU?? HOLY SHIT HONEY I DIDNT EVEN RECOGNIZE YOU"" I lov",2,Positive,1
2023,You know you look like a straight up lesbian when femme girls hit on you. #lol #ohno,3,Neutral,2
2024,"If he listens to Chris Brown, his hands prolly bisexual af",4,Negative,3
2025,"I don't like calling the hatred of fems within the gay community ""misogyny."" It STEMS FROM misogyny, but it's its own thing.",3,Neutral,2
2026,"""I made a comic about queer feminists fighting the patriarchy in space.""

...the fuck makes you think aliens adhere to our gender norms?",3,Neutral,2
2027,thanks fantastic beasts for casting redmayne cause now i have to see his muppet looking stealing trans roles ass Everywhere .,3,Neutral,2
2028,"listen i dont watch SU i dont know shit about SU but i see ppl not calling stevonnie they/them and my blood boils babey theyre canonically NB intersex and they/them can you shut the fck up abt ur ""its not clarified in the series"" finally",3,Neutral,2
2029,What’s good :winking face with tongue: u candy cane cum guzzler :tongue::Christmas tree:DICKCEMBER:Christmas tree: is here and u know what that means :snowflake: HOE HOE HOE season has arrived :Santa Claus:,5,Very_Negative,4
2030,"listen you use the word trap, tr*nny, shemale or any of that nasty transphobic shit I wont be fucking afraid to call you out on your bullshit and I dont want you anywhere fucking near me",3,Neutral,2
2031,Trumor: The lesbians that live behind Jas are actually the ones dressing as clowns,4,Negative,3
2032,"When a #cdnpoli Member of Parliament provides Canada Summer Jobs to anti-choice groups, those groups have more staff to undermine LGBT rights. They have specifically targeted trans people.",3,Neutral,2
2033,To all my #bisexual brothers and sisters as we have ended our #BiWeek and to all our fellow LGBTQ+ allies. I want to say thanks you for the support! You help to make #BiVisibility known and we appreciate you so much! #bipride :sparkling heart::purple heart::blue heart::red heart::red heart::red heart:,1,Very_Positive,0
2034,Ace Update: I’m currently feeling excitedly asexual.,3,Neutral,2
2035,"This isn't a matter of ""opinion"" and ""beliefs"". Trans kids are kids. I don't care if ur ""uncomfortable"" they're damn kids.",2,Positive,1
2036,"Size difference, futa/intersex &amp; flaccid dicks are probably my top 3 fetishes.
Cute cross-dressing is a good runner up.
:P",3,Neutral,2
2037,Why do gay guys think they're the hottest thing ever created,4,Negative,3
2038,"I'm still watching Tougen No Fue and it keeps going back and forth between ""yes good gay content"" and evil lesbian tropes. Stop teasing me like this movie.",3,Neutral,2
2039,"We're proud to stand in solidarity with intersex people who have few rights in the UK, today on Intersex Day of Solidarity and always :raised fist: medium skin tone::raised fist: medium-dark skin tone::raised fist: dark skin tone:",1,Very_Positive,0
2040,/ I forgot to intro but all u need to know is that he's the most bisexual person ever so everyone should hit him up bc he loves sex so much,3,Neutral,2
2041,"ALL CRITICAL Subjects:

None FORMALLY taught in schools.

1. Decision Making      
2. Time Management       
3. Public Speaking   
4. Intersexual Dynamics  
5. Dressing      
6. Team Building      
7. Human Nature

Take Responsibility.

Educate YOURSELF.",3,Neutral,2
2042,GENSOKYO IS FULL OF QUEER PEOPLE!!!!!!!!!!!!!!,3,Neutral,2
2043,If a nigga hates gay ppl just for being gay then most likely he's gay or has had some type of gay experience and feels ashamed about it FACT,3,Neutral,2
2044,Niggas who play NBA 2k online with the warriors are gay,4,Negative,3
2045,"""if they are asexual but okay with having sex"" this... Line confuses me?",3,Neutral,2
2046,M cross dress bottom boy Islamabad. I need sissy or shemale boyfriend or husband,3,Neutral,2
2047,#BigData #Analytics #BI Great people to follow #FS       ,3,Neutral,2
2048,"FFS, THE INSANITY and cat fights that get started here on twitter, just.... Make my skin crawl. Everyone can get triggered, yet if you are an intersex person, and read something that hurts you, fuck off you arent cis or trans ya freak. :crying face::crying face::crying face:",4,Negative,3
2049,queer community eats its own,4,Negative,3
2050,The biggest threat to feminism right now is transgender people. /0,5,Very_Negative,4
2051,elle (the newspaper) is a true lesbian ally cause they've included the handmaiden dvd together with their newest number,3,Neutral,2
2052,"Hot lesbian video, limited time only 100$ PayPal: Krytikultonii.com",3,Neutral,2
2053,"oop, time to start training girlies and gays!",4,Negative,3
2054,Tbh I just wanna be asexual cus everyone's just a bit of a knob,3,Neutral,2
2055,just thinking and like... it would b great to have an intersex caucus and rep #nuslgbtplus18,2,Positive,1
2056,"Azealia Banks doesn't get a free pass to call people ""faggot"" just because she's bisexual. LGBT people using LGBT slurs is even worse.",2,Positive,1
2057,i really dislike when people say like 'a homosexual' 'a transgender' like that's not all i am? i'm a person who HAPPENS to be a homosexual,2,Positive,1
2058,Why is there no version of The Bachelorette with 100% hot gay men because I would watch the heck outta that,2,Positive,1
2059,WHAT A BEAUTIFUL DAY TO AFFIRM ASEXUAL AND AROMANTIC PEOPLE AND REMIND EVERYONE THAT THEY ARE PART OF THE QUEER COMMUNITY WHETHER YOU LIKE IT OR NOT thanks for coming to my drunk yelling session,1,Very_Positive,0
2060,My mom is so supportive of me working in the trans* community it's amazing!,1,Very_Positive,0
2061,"""Lauren Jauregui is so hot"" ""FUCKING LESBIAN EW GO AWAY"" well",4,Negative,3
2062,People are unnaturally freaked out over bathrooms as far as Colorado because of senseless #HB2 #LGBTQ discriminatory legislation. #NCpol,2,Positive,1
2063,"It's refreshing that #firstdates portray all types of LGBT people in a positive way, plus they don't shy away from HIV &amp; mental health.",2,Positive,1
2064,"The term “faggot” in BDSM is that relative I’ll invite to the family dinner but don’t really want to talk to. If being called “faggot” gets you hot, awesome. Find someone who’s willing to call you that out of love, respect and a healthy understanding of power exchange.",2,Positive,1
2065,". *Difference BTW sex and Fuck* 

 Sex is simple while fuck is a complex inter course.....sex is 1 round while fuck is 3 rounds and above....The rich have sex while the poor fuck ....When u have sex, the 2 parties just laugh and go but when you fuck your  body dislocate",3,Neutral,2
2066,"I HATEEE those 'lesbian group chats' like wtf. 
""Hey, lets all blow each others phones up talking about how gay we are to strangers""",3,Neutral,2
2067,"Also, Fabric Veriscent can kiss my intersex ass. I don't have male or female genitalia. Next",3,Neutral,2
2068,"INCLUDE NONBINARY, TRANSGENDER, GENDER NON-CONFORMING AND INTERSEX PEOPLE IN YOUR CONVERSATIONS ABOUT ABORTIONS. YOU KNOW QUEER PEOPLE ARE GOING TO HAVE A FUCKING TERRIBLY HARD TIME THROUGHOUT THIS SO IF YOU’RE GOING TO SPEAK UP, DO NOT ERASE AN ENTIRE POPULATION OF AFFECTED PPL!",1,Very_Positive,0
2069,"Wow
This has been a crazy, yet great week. 
I've now officially come out as bisexual &amp;  is proud of me
Yep
Great week :red heart:",2,Positive,1
2070,I just wanna see two lesbians lesbianing,3,Neutral,2
2071,Nothing makes me more sad than the lady who has to sit outside stop and shop ringing a bell for $$ for the gay hating salvation army,3,Neutral,2
2072,"Me: Dad, some people at my work think you're a pirate when I tell them your job. 
Dad: If they mean a butt pirate, they wouldn't be wrong.",3,Neutral,2
2073,"you think you’re so bold on anon on my curious cat, saying shit to me like “grow up”? none of this would have escalated if yall would’ve left it alone when i said “i love my bisexual king” like it’s not that deep but you had to make it 1000x deeper than it actually is?",3,Neutral,2
2074,Fucking naming David Cameron LGBT ally of the year. Who were the runner ups? The governor of north Carolina and Donald Trump?,3,Neutral,2
2075,"All women eventually lose the ability to reproduce, some never could, some choose not to, Some women are intersex. They are always women because they are born women. If you are born male you remain male. You go from a boy to a man, you can be a castrated man,",3,Neutral,2
2076,"""frank ocean is my bisexual queen""

""frank ocean is THE bisexual queen""",2,Positive,1
2077,I really don’t like how transgender or gay people aren’t represented in LGBTQ commercials. It’s always white lesbian couples &amp; thats really TRASH :double exclamation mark:,3,Neutral,2
2078,walking out of my Psych of Women lecture on Bi women and Lesbians like holy shit i :clapping hands: am :clapping hands: SO :clapping hands: VALID:clapping hands:,2,Positive,1
2079,Never thought I’d say this but RuPaul can fuck right off. Don’t claim to be this high and mighty advocate for the LGBT community if you’re going to quite clearly disregard and disrespect trans people,3,Neutral,2
2080,"Me a couple years ago: yea I'm bi but I still like masculine things lol, I'm not THAT gay

Me today: OH FUCK YES MY STOCKINGS CAME IN THE MAIL YESSSSSSSSSS THEY'RE SO FUCKING C U T E",2,Positive,1
2081,give me All Trans Alpha Kids,3,Neutral,2
2082,"I'm soooooo fucking tired of racism, discrimination and xenophobia in South Africa. Fuck.

Rainbow Nation my black queer ass. :neutral face:",3,Neutral,2
2083,london pride was sooo much fun I love the gays and my friends,1,Very_Positive,0
2084,"Leeds LGBT Pride. Yorkshire's Biggest celebration of Lesbian, Gay, Bisexual and Trans* life. Saturday 6th &amp; Sunday 7th Aug 2016. #LeedsPride",2,Positive,1
2085,"""I'm asexual... I'm a plant""  when she's drunk everyone!!!",3,Neutral,2
2086,"People: trans laws have already gone too far, kids are being forced to trunzjendar themselves, the trans lobby is evil!!
Harm caused by increasing identity rights: [footage not found]",3,Neutral,2
2087,"Terfs say adult human female as if thats not also what I, a tranny, am.",4,Negative,3
2088,Why Is Everybody Turning Bisexual !? :flushed face:,4,Negative,3
2089,"Intersex, Non Binary, And Trans?
that’s a triple tranny threat :zany face::nerd face::hugging face::cowboy hat face:",4,Negative,3
2090,"Please don't get trolled by neo nazis and the alt-right who are behind the operation to defame LGBTQ+ community by associating them with pedophiles.

Please don't give the alt-right attention they want and instead continue to educate idiots that might buy into it.",2,Positive,1
2091,"Judaism&amp;African Spirituality&amp;Queer Sensibilities taught me that empathy, compassion are seldom optional as a species.loveis a commandment.",2,Positive,1
2092,#ImAttractedTo Absolutely nothing because I am an asexual creature with a molten heart forged in steel and children's tears.,3,Neutral,2
2093,"[Trans] Nichkhun CanCam Interview  
Q. Things you don’t like
NK: Cockroaches

Q. 3 must-have things at a hotel
NK: PC and probably vitamins…",3,Neutral,2
2094,"My transvestite neighbor thinks that I'm scandalized by him when, in fact, I'm just confused by his bad clothing choices.",4,Negative,3
2095,remember when i ided as a bisexual trans boy. fucked up if true,4,Negative,3
2096,"Lesbians are just so dumb
I love that about us",4,Negative,3
2097,"#Libra dont care if you're black, white, straight, bisexual, gay, short, tall, fat, skinny, rich or poor. If youre nice to them, they'll be",2,Positive,1
2098,"my mom told me for one of my presents she searched up ""scents lesbians love most""??? and then mailed me a rly fancy ass gucci perfume AND IT DOES SMELL GOOD n now my mom claimed that entire brand gay",3,Neutral,2
2099,RT : what we need: more asexual characters,3,Neutral,2
2100,"i really vibe with aggretsuko. ex: yesterday i was peacefully working when my coworkers started talking about how funny and weird lesbians are, hahaha. but sometimes they marry men, hahaha. as a cover-up? hahaha. so weird! hahaha. so i immediately started listening to Anger Music",3,Neutral,2
2101,stop using “gay” or “lesbian” as an insult. wake the fuck up.,1,Very_Positive,0
2102,"A girl in my sisters class said that they deserved to be killed. Sickening. 
And what about the closeted queer kids who had to hear that??",3,Neutral,2
2103,"Djkska One Time straight oomf was gonna say fag, but she was scared to so she said “fa....” :skull:",3,Neutral,2
2104,"Most people know I'm queer, but I tend to filter my homophobic republican Christian family out of posts on FB. Not today. #NationalComingOut",2,Positive,1
2105,I thought FT was the worst but god help us 'lgbt' twitter is so toxic. People are publicly celebrating the death of XXXTENTACION.,3,Neutral,2
2106,"Dear work:
The A in LGBTA stands for ""asexual"", not ""ally"".
Signed,
An LGBTA person.",2,Positive,1
2107,#FandomUnpopularOpinion I love gay ships but I kind of wish there were more canon lesbian ships in books/tv shows.,3,Neutral,2
2108,Bitches bio's be having me lost for words shit be like 24 single mother of 2 taken but gay team lesbian team Leo gang like what bitch,3,Neutral,2
2109,"me: *says to an 8 year old* I used to be a boy sorta 
8 year old: WAIT you're a trans.... TRANSGENDER",3,Neutral,2
2110,yes dad i am a lesbian,2,Positive,1
2111,"""straight until proven queer"" is, from a statistical viewpoint, illogical — there are many more ways of being queer than of being straight",2,Positive,1
2112,i changed my mind about intersex loki fic none of these people have ever fucking seen an intersex person before,3,Neutral,2
2113,"Those who make fun &amp; bully an intersex or hermaphrodite don't know any better. f you know &amp; understand, you won't bully #MPKDalawangKasarian",2,Positive,1
2114,Can you stop tweeting about me and get a life you queer bait :angry face with horns:,4,Negative,3
2115,"And when is the supreme court going to rule about asexual cellular reproduction. It's Adam and Eve, not Cytokinesis and Steve.",3,Neutral,2
2116,Your queer friends are not the experimentation playground for your bicuriosity.,2,Positive,1
2117,"cw: abo, monoshin, omega Monoma, alpha Shinsou, dubcon, intersex omega, afab and amab terms used for Monoma

Commissioned by @/Yaoilover12397! Also inspired by an AU they shared. Alphas and omegas share one season for heat and rut... which is coming up soon.",3,Neutral,2
2118,"""Y'all gay as hell wearing each other's names and shit. Y'all so cute, make me wanna throw up"" :skull:",4,Negative,3
2119,sizzy's zine is so powerful! lets go lesbians lets GO!,3,Neutral,2
2120,I wish I was asexual. Like Forreal,3,Neutral,2
2121,"ya'll don't want gay people to have love, fat people to have love, trans people to have love, poor people to have love....disgusting",2,Positive,1
2122,"""I get that you're nonbinary, but does that mean you're intersex? Asexual? Aren't those all the same thing?"" #GoodCisPeople",3,Neutral,2
2123,"For all the people using this moment as a way to use trans women as subjects in your stanversations, and not because you actually care about combating transmisogyny, just know that we see y'all. And y'all are just as trash, if not more.",3,Neutral,2
2124,I hate females imma be asexual,4,Negative,3
2125,"Let bisexual Fiona rise because I’ve been waiting for it since season one and I think it’s time to give it to us. AND DON’T EVEN TRY TO SAY THAT SHE’S NOT BISEXUAL BECAUSE SHE IS, DON’T FIGHT ME ON THAT. #Shameless",3,Neutral,2
2126,ZHOU MI AND JOKWON QUEER SUPREMACY,3,Neutral,2
2127,Boutta eat some LGBT sandwich,3,Neutral,2
2128,"Sittin here, Sketch is fuckin queer, drinkin beer, and Sketch is queer",4,Negative,3
2129,Love playing that game are they gay,4,Negative,3
2130,"i’m pretty fucking appalled the current administration is moving to erase trans and intersex ppl. everyone in office needs to get kicked out—they’re short sighted close minded bigoted assholes. no foresight, no care of interest in understanding who or how they affect ppl",2,Positive,1
2131,thori dair main karachi k bowlers side per baith jayein gey knowing very well k lahore k batsmen bat uthana he bhool gaye hain,3,Neutral,2
2132,although am i really a lesbian though?,3,Neutral,2
2133,"I made my girl turn bisexual, so I could fuck your girlfriend with mine",4,Negative,3
2134,#IfYourDayIsBadAlwaysRemember tatiana confirmed that sarah manning is bisexual sarah manning is bisexual,3,Neutral,2
2135,asexual agenda: reading fics that aren't finished without realizing it. (credit: ),3,Neutral,2
2136,"trans and intersex ppl : we exist so maybe go fuck urself
terfs and bio-essentialist : b-but Science . biological SEX . human females ; vaginas ; uteruses ; boobies .",3,Neutral,2
2137,"Every time I rewatch gossip girl, I remember the time  made me watch it over and over again on repeat:face with tears of joy::face with tears of joy::face with tears of joy:",3,Neutral,2
2138,Trans people: least effective agents of patriarchy EVAR.,4,Negative,3
2139,"All asexual people are queer, especially cis heteroromantic asexual people, and if you don’t agree, once again, block me and go fuck yourself.",3,Neutral,2
2140,"There is a millennial couple I know. Why do they look so asexual ? 

They fight about you father is chutiya and your mother is a bitch. 

Why aren’t millennials crazy about sex?",5,Very_Negative,4
2141,"Okay,,  1) Religious people who are worried about the LGBTQ+ gaining equal rights are not religious.  
Let me teach y'all something: 
• God made you in His image, even if you're transexual,  bisexual, homosexual, heterosexual, etc.  You are his child.",2,Positive,1
2142,"""joey graceffa might be gay or bisexual who the fuck knows but I would still ride like dick like I'm at the freakin Kentucky derby""",3,Neutral,2
2143,Tennessee's new anti LGBT law in my opinion is the worst one to be passed,3,Neutral,2
2144,"you, a weakling: she's probably staring at her boobs bc she's jealous of their size
me: actually,,, lesbian",3,Neutral,2
2145,"i want a house for all the lost bois, misunderstood femmes, the eff your binary kids, trans/cis, no me importa brujas, all of us. all of us.",2,Positive,1
2146,"seeing people say that being bi isn't real/doesn't make me part of the queer community/etc always stings, even though i know it's bullshit",3,Neutral,2
2147,night in the woods is about mentally ill queer dropout young adults living in a shitty little town and you all need to play it very badly,4,Negative,3
2148,"#AgeofUltron moar liek age of ghey fukn shyt, its guna haev sum guy whu runz fast &amp; and an archr wow so originil",3,Neutral,2
2149,can't hear you either faggots!!!,5,Very_Negative,4
2150,The fact people think buying their son a kitchen set for Christmas is ghey really bothers me :face with tears of joy::woman shrugging: medium skin tone:! So a chef ghey huh ? Or fast food workers ?,3,Neutral,2
2151,Fr tho imagine thinking you might be asexual and seeing all this shit all over Twitter... it took me a long fucking time admit to myself i was ace and i read sooooo much on the topic and ive only ever “come out” to two irl ppl bc i never know how ill be received,3,Neutral,2
2152,both times i went to katsu i gave v. spotty memories of what i actually did bc i partied too hard so hearing about it as a top tier con that'll make you cosfamous is wild to me.  but it IS really pretty in the gaylord,3,Neutral,2
2153,"#PitchWars: not only inspired by the support in this community but so heartened by the LGBTQ-welcoming, anti-racist spirit. I'ma get comfy.",2,Positive,1
2154,"//I posted my shopping list 
Except Berith is Asexual, Carni is a character meant to be completely alone, Levi is no kinky fuck-",3,Neutral,2
2155,Apparently lots of new books are coming out with non binary characters and asexual characters and pan characters :3,3,Neutral,2
2156,"jlaw: *plays a bisexual character*
jlaw: haha what?! bisexual??? LOL NOO STRAIGHT ONLY HETERO",4,Negative,3
2157,like i'm not gonna get too into but like....claiming that butch lesbians get ~male privelege~....in what fucking planet do you live on where,3,Neutral,2
2158,psa: chandler bing is bisexual,3,Neutral,2
2159,To the asshole in my neuroscience class who cracked an ignorant joke during our section on intersex: I'm not sorry I hurt your feelings.,2,Positive,1
2160,summer aesthetic: trying to rest my wrist by reading webcomics about The Gays,3,Neutral,2
2161,"labels can be like glue and help form solidarity in a group of people tf im not gonna talk about gay shit with ""humans"" i need my faggots",3,Neutral,2
2162,I feel like every girl is a tad bit bisexual. Lol,4,Negative,3
